d,open,high,low,close
2024-06-18T02:00:00+07:00,67101.48,67114,66562.68,66691.99
2024-06-18T03:00:00+07:00,66691.99,66764.7,66164.01,66397.94
2024-06-18T04:00:00+07:00,66397.94,66717.9,66306.46,66572
2024-06-18T05:00:00+07:00,66572,66702.99,66482,66656
2024-06-18T06:00:00+07:00,66656.01,66714.81,66392.79,66504.33
2024-06-18T07:00:00+07:00,66504.33,66588.23,65485.71,65749.99
2024-06-18T08:00:00+07:00,65749.98,65966.11,64600,65133.99
2024-06-18T09:00:00+07:00,65133.99,65653.68,64569,65467.43
2024-06-18T10:00:00+07:00,65467.42,65575.16,65268,65500
2024-06-18T11:00:00+07:00,65500,65769.25,65344.24,65574.21
2024-06-18T12:00:00+07:00,65574.21,65845.47,65555,65596.01
2024-06-18T13:00:00+07:00,65596.01,65732.16,65389.44,65500
2024-06-18T14:00:00+07:00,65499.99,65800,65489.56,65672.51
2024-06-18T15:00:00+07:00,65672.51,65750.01,65588,65727.53
2024-06-18T16:00:00+07:00,65727.54,65727.54,65439.97,65469.92
2024-06-18T17:00:00+07:00,65469.92,65612.84,65344.99,65435.52
2024-06-18T18:00:00+07:00,65435.51,65487.83,65100,65366
2024-06-18T19:00:00+07:00,65366,65433.97,65001,65231.95
2024-06-18T20:00:00+07:00,65231.95,65268,64638.06,64844
2024-06-18T21:00:00+07:00,64844.01,65406,64359.92,64633.99
2024-06-18T22:00:00+07:00,64634,64929.95,64261.12,64706
2024-06-18T23:00:00+07:00,64705.99,64868.98,64336,64700.99
2024-06-19T00:00:00+07:00,64700.99,64904.91,64400,64610
2024-06-19T01:00:00+07:00,64609.99,64867.88,64321,64678.01
2024-06-19T02:00:00+07:00,64678,64738.83,64060,64412.19
2024-06-19T03:00:00+07:00,64412.18,65048.21,64178.1,64936.51
2024-06-19T04:00:00+07:00,64936.5,65305,64797.48,65220.02
2024-06-19T05:00:00+07:00,65220.02,65300,65052.44,65279.99
2024-06-19T06:00:00+07:00,65279.99,65279.99,65056.29,65175.32
2024-06-19T07:00:00+07:00,65175.32,65225.89,64855.96,65142.54
2024-06-19T08:00:00+07:00,65142.53,65500,64810.62,65035.59
2024-06-19T09:00:00+07:00,65035.59,65489.43,65012,65327.94
2024-06-19T10:00:00+07:00,65327.94,65603.91,65282,65404
2024-06-19T11:00:00+07:00,65404,65727.54,65349.99,65425.56
2024-06-19T12:00:00+07:00,65425.56,65557.13,65335,65413.09
2024-06-19T13:00:00+07:00,65413.09,65600,65400,65599.99
2024-06-19T14:00:00+07:00,65600,65656.24,65158.05,65326.89
2024-06-19T15:00:00+07:00,65326.89,65356,65102,65183.89
2024-06-19T16:00:00+07:00,65183.89,65306.66,65072,65306.65
2024-06-19T17:00:00+07:00,65306.66,65520,65132.09,65520
2024-06-19T18:00:00+07:00,65520,65544,65000,65210
2024-06-19T19:00:00+07:00,65210,65310.02,65030.48,65192.21
2024-06-19T20:00:00+07:00,65192.21,65245.21,65054,65090.22
2024-06-19T21:00:00+07:00,65090.22,65141.89,64832.57,64952.02
2024-06-19T22:00:00+07:00,64952.02,65129.57,64756.28,64922
2024-06-19T23:00:00+07:00,64921.99,65100.03,64807.35,64922.26
2024-06-20T00:00:00+07:00,64922.26,65284.37,64894.25,65083.99
2024-06-20T01:00:00+07:00,65083.99,65158.79,64964.06,64973
2024-06-20T02:00:00+07:00,64973,64985.49,64791.76,64882.01
2024-06-20T03:00:00+07:00,64882.02,64933.74,64666,64874.76
2024-06-20T04:00:00+07:00,64874.76,65087.76,64836.98,65004.38
2024-06-20T05:00:00+07:00,65004.38,65048.23,64836,64836.01
2024-06-20T06:00:00+07:00,64836.01,64995.19,64805.01,64974.37
2024-06-20T07:00:00+07:00,64974.37,65100.36,64818.72,65098.01
2024-06-20T08:00:00+07:00,65098,65407.4,65033.02,65158.56
2024-06-20T09:00:00+07:00,65158.57,65237.11,64960,65197.45
2024-06-20T10:00:00+07:00,65197.45,65244.21,65092,65189.99
2024-06-20T11:00:00+07:00,65190,65338.72,65070.91,65306.01
2024-06-20T12:00:00+07:00,65306.01,65613.3,65252,65513.93
2024-06-20T13:00:00+07:00,65513.93,65635.83,65386,65465.24
2024-06-20T14:00:00+07:00,65465.24,65967.39,65465.23,65858.84
2024-06-20T15:00:00+07:00,65858.84,65927.48,65603.33,65690.63
2024-06-20T16:00:00+07:00,65690.63,65750.32,65559.45,65719.99
2024-06-20T17:00:00+07:00,65719.99,66287.49,65646,66209.49
2024-06-20T18:00:00+07:00,66209.49,66482.94,66109.38,66169.85
2024-06-20T19:00:00+07:00,66169.86,66300.5,65864.88,65979.99
2024-06-20T20:00:00+07:00,65979.99,65998,65136.22,65142.65
2024-06-20T21:00:00+07:00,65142.65,65188.99,64658.06,64952.02
2024-06-20T22:00:00+07:00,64952.02,65126.91,64788.4,64831.23
2024-06-20T23:00:00+07:00,64831.24,64950,64559.15,64888
2024-06-21T00:00:00+07:00,64887.99,65027.26,64690.79,64970.02
2024-06-21T01:00:00+07:00,64970.01,65217.21,64940,65116.01
2024-06-21T02:00:00+07:00,65116.01,65116.01,64830,65050
2024-06-21T03:00:00+07:00,65049.99,65200.11,65001.97,65099.99
2024-06-21T04:00:00+07:00,65100,65188.23,65040.51,65050.46
2024-06-21T05:00:00+07:00,65050.47,65150.48,64970,64989.95
2024-06-21T06:00:00+07:00,64989.95,65064.42,64848.7,64869.99
2024-06-21T07:00:00+07:00,64869.99,64940,64635.49,64832
2024-06-21T08:00:00+07:00,64832,65015.4,64655.17,64967.98
2024-06-21T09:00:00+07:00,64967.99,65066.66,64721.01,64786
2024-06-21T10:00:00+07:00,64786,64832.75,64345,64506.14
2024-06-21T11:00:00+07:00,64506.15,64673.02,64318,64670
2024-06-21T12:00:00+07:00,64670,64681.02,64508,64661.47
2024-06-21T13:00:00+07:00,64661.47,64736.1,64562.5,64627.64
2024-06-21T14:00:00+07:00,64627.64,64739.09,64190.76,64201.63
2024-06-21T15:00:00+07:00,64201.63,64372.15,63522.75,63639.64
2024-06-21T16:00:00+07:00,63639.64,64300,63564.37,64100
2024-06-21T17:00:00+07:00,64100,64174,63814,63896.02
2024-06-21T18:00:00+07:00,63896.02,64060.01,63672.55,63770
2024-06-21T19:00:00+07:00,63770.01,63929.98,63505,63827.39
2024-06-21T20:00:00+07:00,63827.39,63879.07,63379.35,63615.21
2024-06-21T21:00:00+07:00,63615.21,64360,63452.47,64222.84
2024-06-21T22:00:00+07:00,64222.83,64353.54,63445.41,63732.02
2024-06-21T23:00:00+07:00,63732.02,63838.71,63564.56,63657.29
2024-06-22T00:00:00+07:00,63657.28,63891.68,63465.17,63671.04
2024-06-22T01:00:00+07:00,63671.04,64187.03,63648.02,64172.01
2024-06-22T02:00:00+07:00,64172.01,64264.95,63944.12,64232.01
2024-06-22T03:00:00+07:00,64232.01,64460.14,64099.89,64200.52
2024-06-22T04:00:00+07:00,64200.52,64208,63828.09,64084.43
2024-06-22T05:00:00+07:00,64084.44,64199.7,64084.44,64155.02
2024-06-22T06:00:00+07:00,64155.02,64224,64072,64143.56
2024-06-22T07:00:00+07:00,64143.56,64185.9,63943.82,64056.47
2024-06-22T08:00:00+07:00,64056.46,64221.45,64056.46,64144.33
2024-06-22T09:00:00+07:00,64144.34,64342.54,64144.34,64303.4
2024-06-22T10:00:00+07:00,64303.41,64332,64271.95,64327.45
2024-06-22T11:00:00+07:00,64327.46,64367.17,64253.07,64364.11
2024-06-22T12:00:00+07:00,64364.12,64427.98,64257.79,64424.21
2024-06-22T13:00:00+07:00,64424.21,64530.61,64362.06,64430
2024-06-22T14:00:00+07:00,64430.01,64540.26,64324.67,64520
2024-06-22T15:00:00+07:00,64519.99,64546.81,64284,64289.15
2024-06-22T16:00:00+07:00,64289.16,64338.28,64214.43,64325.99
2024-06-22T17:00:00+07:00,64325.99,64372.66,64280,64311.71
2024-06-22T18:00:00+07:00,64311.72,64320,64237.58,64265.26
2024-06-22T19:00:00+07:00,64265.27,64336,64265.26,64297.84
2024-06-22T20:00:00+07:00,64297.85,64303.22,64246.52,64284
2024-06-22T21:00:00+07:00,64284,64397.82,64250.25,64287.96
2024-06-22T22:00:00+07:00,64287.96,64307.09,64255.01,64307.08
2024-06-22T23:00:00+07:00,64307.09,64362,64272.29,64321.28
2024-06-23T00:00:00+07:00,64321.29,64348.87,64255,64256.37
2024-06-23T01:00:00+07:00,64256.38,64328.94,64250.71,64260.81
2024-06-23T02:00:00+07:00,64260.82,64295.02,64218.5,64295.01
2024-06-23T03:00:00+07:00,64295.01,64303.48,64246.01,64283.99
2024-06-23T04:00:00+07:00,64284,64330,64266.8,64330
2024-06-23T05:00:00+07:00,64330,64330,64272.09,64315.79
2024-06-23T06:00:00+07:00,64315.79,64328,64260,64262.01
2024-06-23T07:00:00+07:00,64262.01,64520,64262,64476.43
2024-06-23T08:00:00+07:00,64476.44,64521,64329.36,64476.19
2024-06-23T09:00:00+07:00,64476.2,64507.17,64370,64507.17
2024-06-23T10:00:00+07:00,64507.17,64519.57,64416.13,64416.14
2024-06-23T11:00:00+07:00,64416.14,64428.25,64375.19,64378.02
2024-06-23T12:00:00+07:00,64378.02,64419.98,64349.49,64380
2024-06-23T13:00:00+07:00,64380.01,64413.58,64380,64386.5
2024-06-23T14:00:00+07:00,64386.51,64433.03,64376.41,64415.27
2024-06-23T15:00:00+07:00,64415.27,64435.72,64384.19,64395.43
2024-06-23T16:00:00+07:00,64395.44,64437.28,64395.43,64418.81
2024-06-23T17:00:00+07:00,64418.81,64418.81,64281.32,64305.6
2024-06-23T18:00:00+07:00,64305.6,64341.46,64252.85,64341.45
2024-06-23T19:00:00+07:00,64341.46,64376,64318.15,64375.99
2024-06-23T20:00:00+07:00,64376,64429.1,64254.02,64297.79
2024-06-23T21:00:00+07:00,64297.79,64310,64140.9,64192.01
2024-06-23T22:00:00+07:00,64192,64200,64049.41,64094
2024-06-23T23:00:00+07:00,64094.01,64180.01,63918.58,63927.49
2024-06-24T00:00:00+07:00,63927.48,64178.76,63927.48,64120.39
2024-06-24T01:00:00+07:00,64120.39,64153.39,64068,64111.98
2024-06-24T02:00:00+07:00,64111.99,64187.62,64094.45,64149.78
2024-06-24T03:00:00+07:00,64149.78,64159,63601.01,63740.01
2024-06-24T04:00:00+07:00,63740.02,63860,63536,63844.67
2024-06-24T05:00:00+07:00,63844.67,63844.67,63639.99,63657.99
2024-06-24T06:00:00+07:00,63658,63700.01,63178.32,63210.01
2024-06-24T07:00:00+07:00,63210.01,63336.32,62903.69,63080
2024-06-24T08:00:00+07:00,63080.01,63348.32,62920,63315.99
2024-06-24T09:00:00+07:00,63315.99,63369.8,62695.02,62880.94
2024-06-24T10:00:00+07:00,62880.95,63077.44,62767.65,62862
2024-06-24T11:00:00+07:00,62862,62952,62634,62840.97
2024-06-24T12:00:00+07:00,62840.96,62881.86,62258.01,62314.01
2024-06-24T13:00:00+07:00,62314.01,62426,62160.72,62405
2024-06-24T14:00:00+07:00,62405,62596.24,62177.37,62456
2024-06-24T15:00:00+07:00,62456,62975.6,62340.01,62730.92
2024-06-24T16:00:00+07:00,62730.92,62867,60567.01,61402.28
2024-06-24T17:00:00+07:00,61402.28,61582,61125,61167.15
2024-06-24T18:00:00+07:00,61167.15,61382.65,60836.09,61291.95
2024-06-24T19:00:00+07:00,61291.95,61514.55,61121.21,61215.21
2024-06-24T20:00:00+07:00,61215.21,61649.63,60915.93,61569.2
2024-06-24T21:00:00+07:00,61569.19,61700,61100,61303.41
2024-06-24T22:00:00+07:00,61303.41,61368,60670.36,60843.99
2024-06-24T23:00:00+07:00,60843.99,61044.44,60000,60168.01
2024-06-25T00:00:00+07:00,60168.01,60548.46,59859,60244.89
2024-06-25T01:00:00+07:00,60244.89,60487,59711.2,60412.01
2024-06-25T02:00:00+07:00,60412.01,60478.34,59058,59306.72
2024-06-25T03:00:00+07:00,59306.72,59660,58402,59514
2024-06-25T04:00:00+07:00,59514,60119.24,59411.11,60119.24
2024-06-25T05:00:00+07:00,60119.24,60277.11,59985.79,60048.98
2024-06-25T06:00:00+07:00,60048.98,60442.71,60002.59,60293.3
2024-06-25T07:00:00+07:00,60293.3,60664.3,60257.06,60409.11
2024-06-25T08:00:00+07:00,60409.11,60511,60282,60492
2024-06-25T09:00:00+07:00,60492,60725.05,60412,60676.01
2024-06-25T10:00:00+07:00,60676.01,61598.87,60624.22,61302.59
2024-06-25T11:00:00+07:00,61302.59,61420,61160.05,61371.27
2024-06-25T12:00:00+07:00,61371.27,61420,60931.9,61024.01
2024-06-25T13:00:00+07:00,61024.01,61188.39,60958,61139.67
2024-06-25T14:00:00+07:00,61139.67,61255.6,60624.63,60685.16
2024-06-25T15:00:00+07:00,60685.16,60911.63,60668.01,60860.12
2024-06-25T16:00:00+07:00,60860.11,61583.18,60838.48,61468.01
2024-06-25T17:00:00+07:00,61468.01,61468.01,61156.38,61317.17
2024-06-25T18:00:00+07:00,61317.17,61488.71,61125.17,61187.64
2024-06-25T19:00:00+07:00,61187.64,61270.13,60953.23,61048.51
2024-06-25T20:00:00+07:00,61048.51,61432.42,61012,61200
2024-06-25T21:00:00+07:00,61200,62134,61155.75,61763.44
2024-06-25T22:00:00+07:00,61763.44,61960,61314.66,61810
2024-06-25T23:00:00+07:00,61810,61939.23,61364.31,61390.01
2024-06-26T00:00:00+07:00,61387.4,61780,61331.47,61381.44
2024-06-26T01:00:00+07:00,61381.44,62230,61135.37,62159.09
2024-06-26T02:00:00+07:00,62159.09,62420,61806.12,61975.46
2024-06-26T03:00:00+07:00,61975.46,62079.47,61872.26,61924.01
2024-06-26T04:00:00+07:00,61924,62030,61810,61916.53
2024-06-26T05:00:00+07:00,61916.53,62162.49,61866.68,61909.99
2024-06-26T06:00:00+07:00,61909.99,61946.39,61664,61806.01
2024-06-26T07:00:00+07:00,61806.01,61861.15,61643.48,61767.72
2024-06-26T08:00:00+07:00,61767.72,62184.31,61728.17,62090.01
2024-06-26T09:00:00+07:00,62090.01,62487.81,62012.73,62028.01
2024-06-26T10:00:00+07:00,62028.01,62079.99,61850.75,61936.07
2024-06-26T11:00:00+07:00,61936.07,61990,61712.94,61712.96
2024-06-26T12:00:00+07:00,61712.96,61795.99,61553.95,61562.01
2024-06-26T13:00:00+07:00,61562.01,61678.83,61520,61577.21
2024-06-26T14:00:00+07:00,61577.21,61800,61530,61720.02
2024-06-26T15:00:00+07:00,61720.02,61754.6,61370.44,61472.48
2024-06-26T16:00:00+07:00,61472.48,61524.34,61310,61376.73
2024-06-26T17:00:00+07:00,61376.73,61418.82,61149.64,61264.3
2024-06-26T18:00:00+07:00,61264.3,61561.47,61264.29,61445.26
2024-06-26T19:00:00+07:00,61445.26,61588.13,61338,61431.47
2024-06-26T20:00:00+07:00,61431.47,61840.34,61381.08,61760
2024-06-26T21:00:00+07:00,61760,61980,61549.61,61728.13
2024-06-26T22:00:00+07:00,61728.13,61766,61182.8,61467.86
2024-06-26T23:00:00+07:00,61467.85,61547.02,61151.63,61274.01
2024-06-27T00:00:00+07:00,61274,61358.76,60855,61242
2024-06-27T01:00:00+07:00,61242,61245.92,60902,60910.02
2024-06-27T02:00:00+07:00,60910.02,61142,60715.3,61000.01
2024-06-27T03:00:00+07:00,61000.01,61155.66,60712,60993.36
2024-06-27T04:00:00+07:00,60993.36,61080,60921.04,61054.35
2024-06-27T05:00:00+07:00,61054.35,61054.36,60783.13,60924.61
2024-06-27T06:00:00+07:00,60924.61,60969.79,60783.26,60864.99
2024-06-27T07:00:00+07:00,60864.98,61052.65,60764.73,60982
2024-06-27T08:00:00+07:00,60982,61150,60890.47,61064.01
2024-06-27T09:00:00+07:00,61064.01,61096.02,60852.87,61029.49
2024-06-27T10:00:00+07:00,61029.49,61300,60946.01,61037.31
2024-06-27T11:00:00+07:00,61037.31,61192,61013.24,61114.02
2024-06-27T12:00:00+07:00,61114.02,61148.84,60792,60805.5
2024-06-27T13:00:00+07:00,60805.5,60853.06,60606.63,60742.01
2024-06-27T14:00:00+07:00,60742,60914.51,60715.54,60794.01
2024-06-27T15:00:00+07:00,60794.01,60866,60736.62,60866
2024-06-27T16:00:00+07:00,60866,61346,60818,61282.78
2024-06-27T17:00:00+07:00,61282.78,61455.15,61110,61110.01
2024-06-27T18:00:00+07:00,61110.01,61314.2,61096,61196.02
2024-06-27T19:00:00+07:00,61196.01,61660,61154.6,61341.88
2024-06-27T20:00:00+07:00,61341.87,61994,61314,61990
2024-06-27T21:00:00+07:00,61990,62389.22,61696.64,61729.99
2024-06-27T22:00:00+07:00,61730,61855.23,61532.45,61576
2024-06-27T23:00:00+07:00,61576,61829.99,61539.77,61714.57
2024-06-28T00:00:00+07:00,61714.58,62015.52,61690,61842.11
2024-06-28T01:00:00+07:00,61842.11,61930,61740,61882.39
2024-06-28T02:00:00+07:00,61882.39,61890,61411.7,61450
2024-06-28T03:00:00+07:00,61450,61582,61338.56,61493.11
2024-06-28T04:00:00+07:00,61493.11,61587.06,61472.01,61536.04
2024-06-28T05:00:00+07:00,61536.04,61672.46,61523.03,61640.01
2024-06-28T06:00:00+07:00,61640.01,61719.92,61611,61706.47
2024-06-28T07:00:00+07:00,61706.46,61729.85,61472.37,61560
2024-06-28T08:00:00+07:00,61559.99,62225.31,61500,62091.99
2024-06-28T09:00:00+07:00,62091.99,62149.77,61584.76,61730.67
2024-06-28T10:00:00+07:00,61730.67,61919.33,61650.01,61828.17
2024-06-28T11:00:00+07:00,61828.17,61834.41,61500.07,61750.44
2024-06-28T12:00:00+07:00,61750.44,61750.44,61500,61604.01
2024-06-28T13:00:00+07:00,61604,61669.41,61504.48,61620.96
2024-06-28T14:00:00+07:00,61620.96,61620.96,61236,61350.01
2024-06-28T15:00:00+07:00,61350.01,61480.21,61212.11,61480.21
2024-06-28T16:00:00+07:00,61480.21,61592,61349.99,61547.55
2024-06-28T17:00:00+07:00,61547.55,61595.68,61435.41,61548.14
2024-06-28T18:00:00+07:00,61548.14,61792.34,61482.96,61690
2024-06-28T19:00:00+07:00,61690,61875,61275.61,61395.09
2024-06-28T20:00:00+07:00,61395.09,61848.49,61233.92,61297.99
2024-06-28T21:00:00+07:00,61297.99,61510,60780.01,60928.02
2024-06-28T22:00:00+07:00,60928.01,61191.62,60751,61062.01
2024-06-28T23:00:00+07:00,61062,61119.58,60650,60940.01
2024-06-29T00:00:00+07:00,60940.01,61076.25,60708.32,60826.63
2024-06-29T01:00:00+07:00,60826.63,60870,60669.74,60828.02
2024-06-29T02:00:00+07:00,60828.02,60849.82,60079.41,60123.73
2024-06-29T03:00:00+07:00,60123.73,60357.93,60063,60229.92
2024-06-29T04:00:00+07:00,60229.92,60400,60132.83,60366.01
2024-06-29T05:00:00+07:00,60366,60412.4,60293.88,60367.99
2024-06-29T06:00:00+07:00,60367.99,60450,60360,60427.84
2024-06-29T07:00:00+07:00,60427.84,60820,60383.77,60770.71
2024-06-29T08:00:00+07:00,60770.71,61009.29,60757.04,60901.03
2024-06-29T09:00:00+07:00,60901.03,60978.28,60703.53,60766.05
2024-06-29T10:00:00+07:00,60766.05,60811.45,60714.04,60762
2024-06-29T11:00:00+07:00,60762,60800,60704.46,60773.55
2024-06-29T12:00:00+07:00,60773.55,60788.2,60726.05,60762.02
2024-06-29T13:00:00+07:00,60762.02,60857.28,60742.08,60847.75
2024-06-29T14:00:00+07:00,60847.75,61146.64,60831.44,61052.3
2024-06-29T15:00:00+07:00,61052.3,61087.36,60912.72,60982.03
2024-06-29T16:00:00+07:00,60982.03,61006.68,60890.03,60970
2024-06-29T17:00:00+07:00,60970,61033.34,60907.8,60994.36
2024-06-29T18:00:00+07:00,60994.36,61224,60923.74,61102.33
2024-06-29T19:00:00+07:00,61102.33,61161.8,60990.74,61045.43
2024-06-29T20:00:00+07:00,61045.43,61182.7,61010,61102.98
2024-06-29T21:00:00+07:00,61102.98,61160,60949.67,61018.01
2024-06-29T22:00:00+07:00,61018.01,61106,60956.79,61106
2024-06-29T23:00:00+07:00,61106,61124,60915.12,61009.91
2024-06-30T00:00:00+07:00,61009.91,61060.98,60937.03,61040.77
2024-06-30T01:00:00+07:00,61040.77,61065,60990,61059.04
2024-06-30T02:00:00+07:00,61059.04,61080,60933.98,61057.39
2024-06-30T03:00:00+07:00,61057.38,61088.4,60970,61050
2024-06-30T04:00:00+07:00,61050,61090,60944.94,61044.99
2024-06-30T05:00:00+07:00,61044.99,61060,60839.51,60970
2024-06-30T06:00:00+07:00,60970,61059.37,60940,60986.68
2024-06-30T07:00:00+07:00,60986.68,61078.01,60922,61024.55
2024-06-30T08:00:00+07:00,61024.55,61043.44,60930.03,60961.99
2024-06-30T09:00:00+07:00,60961.99,60961.99,60740.94,60834.27
2024-06-30T10:00:00+07:00,60834.27,60949.36,60791.98,60898.32
2024-06-30T11:00:00+07:00,60898.32,60901.2,60765.18,60777.55
2024-06-30T12:00:00+07:00,60777.54,60809.99,60712.21,60789.26
2024-06-30T13:00:00+07:00,60789.26,61040.18,60771.33,61040.18
2024-06-30T14:00:00+07:00,61040.17,61782,61040.17,61528.01
2024-06-30T15:00:00+07:00,61528.01,61608.07,61393.07,61556.01
2024-06-30T16:00:00+07:00,61556,61713.65,61511.11,61529.7
2024-06-30T17:00:00+07:00,61529.7,61634.72,61504.42,61540
2024-06-30T18:00:00+07:00,61540,61668,61524.51,61560
2024-06-30T19:00:00+07:00,61560,61660,61346,61496
2024-06-30T20:00:00+07:00,61496,61747,61456.34,61719.61
2024-06-30T21:00:00+07:00,61719.61,61860,61528.16,61587.11
2024-06-30T22:00:00+07:00,61587.11,61776.71,61587.1,61717.9
2024-06-30T23:00:00+07:00,61717.9,61749.08,61590.01,61603.54
2024-07-01T00:00:00+07:00,61603.54,61864.01,61603.54,61707.99
2024-07-01T01:00:00+07:00,61707.99,62109.81,61674.25,62055.31
2024-07-01T02:00:00+07:00,62055.3,62100,61892,62026.83
2024-07-01T03:00:00+07:00,62026.83,62412.42,61980.92,61990.01
2024-07-01T04:00:00+07:00,61990,62014,61835.2,61940.01
2024-07-01T05:00:00+07:00,61940,62952.2,61940,62901.01
2024-07-01T06:00:00+07:00,62901,63058.76,62762.32,62772.01
2024-07-01T07:00:00+07:00,62772.01,62944,62573.32,62931.99
2024-07-01T08:00:00+07:00,62931.98,63730,62901.71,63640.82
2024-07-01T09:00:00+07:00,63640.81,63818.33,63288.53,63435.86
2024-07-01T10:00:00+07:00,63435.86,63536.47,63340,63437.69
2024-07-01T11:00:00+07:00,63437.69,63466.92,63223.2,63279.79
2024-07-01T12:00:00+07:00,63279.79,63457.47,63262,63432.94
2024-07-01T13:00:00+07:00,63432.94,63464.74,63293.75,63404
2024-07-01T14:00:00+07:00,63403.99,63432,63260.71,63277.84
2024-07-01T15:00:00+07:00,63277.84,63314.99,62836.47,62923.91
2024-07-01T16:00:00+07:00,62923.91,62997.98,62789.16,62938.97
2024-07-01T17:00:00+07:00,62938.97,62977.99,62781.05,62852.24
2024-07-01T18:00:00+07:00,62852.24,62858,62593.07,62662.09
2024-07-01T19:00:00+07:00,62662.09,62900,62641.99,62882
2024-07-01T20:00:00+07:00,62882,63081.11,62497.2,62685.27
2024-07-01T21:00:00+07:00,62685.27,62944,62610.35,62826.02
2024-07-01T22:00:00+07:00,62826.02,63166.11,62815.63,63132.9
2024-07-01T23:00:00+07:00,63132.9,63338.12,62966.77,63119.33
2024-07-02T00:00:00+07:00,63119.33,63697.66,63056.83,63697.66
2024-07-02T01:00:00+07:00,63697.66,63861.76,63438.45,63649.99
2024-07-02T02:00:00+07:00,63649.99,63649.99,63071.36,63226.78
2024-07-02T03:00:00+07:00,63226.78,63423.48,63162.06,63292.53
2024-07-02T04:00:00+07:00,63292.53,63292.53,63036.82,63130.01
2024-07-02T05:00:00+07:00,63130.01,63162.5,62804.6,62975.1
2024-07-02T06:00:00+07:00,62975.1,63037.18,62834,62899.99
2024-07-02T07:00:00+07:00,62900,62988,62787.42,62926.65
2024-07-02T08:00:00+07:00,62926.65,62960.86,62815.71,62926
2024-07-02T09:00:00+07:00,62926,63127.1,62924,62999.56
2024-07-02T10:00:00+07:00,62999.56,63288.83,62991.03,63138.67
2024-07-02T11:00:00+07:00,63138.68,63245.8,63038.01,63038.01
2024-07-02T12:00:00+07:00,63038.02,63094.73,63002,63024
2024-07-02T13:00:00+07:00,63024,63048.86,62818.72,62866
2024-07-02T14:00:00+07:00,62866.01,62880,62580,62629.99
2024-07-02T15:00:00+07:00,62630,62746.55,62401.23,62670.01
2024-07-02T16:00:00+07:00,62670.01,62795.68,62601.18,62650.01
2024-07-02T17:00:00+07:00,62650.01,62801.05,62485.63,62715.98
2024-07-02T18:00:00+07:00,62715.98,62866.2,62616.28,62832.01
2024-07-02T19:00:00+07:00,62832.01,63042.91,62723.79,62878.45
2024-07-02T20:00:00+07:00,62878.45,63152,62517.81,62626.92
2024-07-02T21:00:00+07:00,62626.92,62730,61867.29,62035.43
2024-07-02T22:00:00+07:00,62035.43,62160.04,61823.74,61948.08
2024-07-02T23:00:00+07:00,61948.08,62026.45,61806.28,61920.89
2024-07-03T00:00:00+07:00,61920.9,62152.2,61888,62147.98
2024-07-03T01:00:00+07:00,62147.99,62368.81,62141.81,62330.01
2024-07-03T02:00:00+07:00,62330.01,62367.51,61884.01,61939.1
2024-07-03T03:00:00+07:00,61939.1,62080.73,61875.55,62012.01
2024-07-03T04:00:00+07:00,62012.01,62089.61,61903.41,61958.02
2024-07-03T05:00:00+07:00,61958.03,62113.63,61958.02,62090.01
2024-07-03T06:00:00+07:00,62090.01,62181.24,62078.53,62135.47
2024-07-03T07:00:00+07:00,62135.46,62285.94,62093.36,62094.02
2024-07-03T08:00:00+07:00,62094.02,62218,61228.8,61617.91
2024-07-03T09:00:00+07:00,61617.9,61617.91,61245.96,61362
2024-07-03T10:00:00+07:00,61362.01,61371.19,60600,60987.99
2024-07-03T11:00:00+07:00,60988,60988,60816,60883.9
2024-07-03T12:00:00+07:00,60883.89,61121.52,60859.53,61121.52
2024-07-03T13:00:00+07:00,61121.52,61181.84,60976.56,61014
2024-07-03T14:00:00+07:00,61014,61029.39,60845.01,60870.01
2024-07-03T15:00:00+07:00,60870.01,60978.19,60390,60497.59
2024-07-03T16:00:00+07:00,60497.6,60667.18,60320,60606.01
2024-07-03T17:00:00+07:00,60606.02,60618,59600,60383.99
2024-07-03T18:00:00+07:00,60384,60480,60112,60386.01
2024-07-03T19:00:00+07:00,60386.01,60386.01,59921.17,60028.01
2024-07-03T20:00:00+07:00,60028.01,60640.1,59752.29,60589.99
2024-07-03T21:00:00+07:00,60590,60740.2,60263.09,60281.15
2024-07-03T22:00:00+07:00,60281.16,60464,59972.72,60186.25
2024-07-03T23:00:00+07:00,60186.25,60655.56,60100,60495.98
2024-07-04T00:00:00+07:00,60495.99,60515.99,60200,60371.34
2024-07-04T01:00:00+07:00,60371.34,60446.06,60240,60248.01
2024-07-04T02:00:00+07:00,60248,60248,59666,59671.1
2024-07-04T03:00:00+07:00,59671.11,59871.1,59581.71,59609.26
2024-07-04T04:00:00+07:00,59609.25,60340,59400,60247.59
2024-07-04T05:00:00+07:00,60247.58,60371.57,60125.49,60316.01
2024-07-04T06:00:00+07:00,60316.02,60374.82,60208.57,60208.58
2024-07-04T07:00:00+07:00,60208.57,60475.91,60208.57,60430.01
2024-07-04T08:00:00+07:00,60430.01,60498.19,58444,58561.1
2024-07-04T09:00:00+07:00,58561.1,59106.84,57800.01,58972.13
2024-07-04T10:00:00+07:00,58972.13,59155.8,58815.94,59102
2024-07-04T11:00:00+07:00,59102,59150,58724.98,58968.36
2024-07-04T12:00:00+07:00,58968.37,59036,58865.27,58902
2024-07-04T13:00:00+07:00,58902,59076.18,58535.8,58795.99
