time,open,high,low,close,Buy4,Sell4,LONG,SHORT,buy atr,Sell ATR,Volume,ADX Trên Threshold,ADX Dưới Threshold,Ngưỡng Threshold,RROF Smooth,Signal Line,Buy4,Sell4,buy atr,Sell ATR
2024-07-23T03:00:00+07:00,0.009361,0.009369,0.00885,0.008944,0,0,0,0,0,0,2477317885,NaN,-5.132929811562246,0,1.4915341926048602,1.97023595487042,0,0,0,0
2024-07-23T07:00:00+07:00,0.008944,0.009091,0.008922,0.008968,0,0,0,1,0,0,1912032392,NaN,-6.362919009278649,0,-2.0892131831027436,0.8340108883381705,0,0,0,0
2024-07-23T11:00:00+07:00,0.008967,0.008969,0.008549,0.008633,0,0,0,0,0,0,3648468585,NaN,-6.350951244757553,0,-9.785649312799348,-2.8035834427065938,0,0,0,0
2024-07-23T15:00:00+07:00,0.008633,0.008916,0.008598,0.008681,0,0,0,0,0,0,2928572180,NaN,-6.3398383205593944,0,-16.234841656977803,-7.925804017287536,0,0,0,0
2024-07-23T19:00:00+07:00,0.008682,0.008784,0.008456,0.008593,0,0,0,0,0,0,3949521851,NaN,-5.933548227031739,0,-24.008886853867807,-14.468509400616595,0,0,0,0
2024-07-23T23:00:00+07:00,0.008593,0.008613,0.008242,0.008396,0,0,0,0,0,0,3226792592,NaN,-5.017237113485709,0,-32.68255931028101,-21.987558716434076,0,0,0,0
2024-07-24T03:00:00+07:00,0.008395,0.008557,0.008364,0.008475,0,0,0,0,0,0,1559206454,NaN,-4.1663767937643925,0,-37.00836384436911,-28.670269976755197,0,0,0,0
2024-07-24T07:00:00+07:00,0.008474,0.008593,0.008407,0.008535,0,0,0,0,0,0,1407174365,NaN,-3.5561453309422753,0,-36.497991457958584,-32.85491373085505,0,0,0,0
2024-07-24T11:00:00+07:00,0.008534,0.008675,0.008373,0.008669,0,0,0,0,0,0,1522288312,NaN,-3.4028987246709015,0,-30.848019431701122,-33.375410666525134,0,0,0,0
2024-07-24T15:00:00+07:00,0.008669,0.008798,0.008631,0.008704,0,0,0,0,0,0,1996385181,NaN,-3.85552876674625,0,-23.764595595938665,-30.560554471959517,0,0,0,0
2024-07-24T19:00:00+07:00,0.008706,0.008928,0.008637,0.008668,0,0,0,0,0,0,2987239476,NaN,-4.862358157198951,0,-20.66811084296038,-26.729822776929748,0,0,0,0
2024-07-24T23:00:00+07:00,0.008669,0.008912,0.008572,0.008684,0,0,0,0,0,0,2829777098,NaN,-5.551985862652842,0,-18.65231527495134,-23.02812245705167,0,0,0,0
2024-07-25T03:00:00+07:00,0.008684,0.00875,0.008441,0.008534,0,0,0,0,0,0,1982398070,NaN,-5.717710518614798,0,-20.43018951482745,-21.14278345509348,0,0,0,0
2024-07-25T07:00:00+07:00,0.008534,0.008686,0.00787,0.007961,0,0,0,0,0,0,8089381424,NaN,-4.34197198448852,0,-27.86091871555243,-22.805540982919027,0,0,0,0
2024-07-25T11:00:00+07:00,0.007962,0.008089,0.007868,0.007896,0,0,0,0,0,0,2282984853,NaN,-3.0602257839410356,0,-36.40613266809795,-27.515843209336325,0,0,0,0
2024-07-25T15:00:00+07:00,0.007897,0.008058,0.007876,0.007943,0,0,0,0,0,0,2082100468,NaN,-1.8700328834326605,0,-43.322748579846966,-33.68891493485934,0,0,0,0
2024-07-25T19:00:00+07:00,0.007943,0.008114,0.007713,0.008031,0,0,0,0,0,0,3902013711,NaN,-0.3952209335903305,0,-42.51056099518793,-38.08094828303691,0,0,0,0
2024-07-25T23:00:00+07:00,0.008032,0.008079,0.007602,0.007751,0,0,0,0,0,0,2962826311,1.208025404590007,NaN,0,-43.94367509100721,-41.360136615138465,0,0,0,0
2024-07-26T03:00:00+07:00,0.007752,0.008,0.007578,0.007991,0,0,0,0,0,0,2557633835,2.747334539650087,NaN,0,-38.129670773231005,-41.133757802902636,0,0,0,0
2024-07-26T07:00:00+07:00,0.007992,0.008399,0.007951,0.00818,0,0,0,0,0,0,5025577797,2.137812447180732,NaN,0,-27.853724705670544,-36.79748016430141,0,0,0,0
2024-07-26T11:00:00+07:00,0.008181,0.008359,0.008158,0.008307,0,0,0,0,0,0,1798671451,1.5718276470306165,NaN,0,-16.032590815349913,-29.090985093088474,0,0,0,0
2024-07-26T15:00:00+07:00,0.008306,0.008423,0.008253,0.008349,0,0,0,0,0,0,2142524267,0.7508705885618525,NaN,0,-5.306573083042584,-19.628494628739567,0,0,0,0
2024-07-26T19:00:00+07:00,0.008349,0.008532,0.008286,0.00846,0,0,1,0,0,0,2570906619,NaN,-0.5031673978801088,0,5.448584371267081,-9.06121754043045,0,0,0,0
2024-07-26T23:00:00+07:00,0.008459,0.008669,0.008426,0.008617,0,0,0,0,0,0,1757766922,NaN,-2.2465180999861722,0,15.758038756480124,1.6497270454647217,0,0,0,0
2024-07-27T03:00:00+07:00,0.008618,0.008679,0.008503,0.008635,0,0,0,0,0,0,850146558,NaN,-3.836340011231936,0,24.081976826413523,11.54280368602362,0,0,0,0
2024-07-27T07:00:00+07:00,0.008635,0.008855,0.008535,0.008711,0,0,0,0,0,0,2189709951,NaN,-4.602785416662304,0,30.894837643427017,20.244453830114743,0,0,0,0
2024-07-27T11:00:00+07:00,0.00871,0.008981,0.008695,0.008843,0,0,0,0,0,0,2565515819,NaN,-4.857101680577671,0,37.317242929228925,27.958410505554706,0,0,0,0
2024-07-27T15:00:00+07:00,0.008842,0.008943,0.008662,0.008703,0,0,0,0,0,0,1836894397,NaN,-5.258209785616678,0,36.518325756667394,32.56447372265606,0,0,0,0
2024-07-27T19:00:00+07:00,0.008704,0.008888,0.008456,0.008555,0,0,0,0,0,0,3426372426,NaN,-6.590190564396238,0,29.55920421860447,32.77951366804309,0,0,0,0
2024-07-27T23:00:00+07:00,0.008555,0.008586,0.008337,0.00847,0,0,0,0,0,0,2371704510,NaN,-7.492247684566351,0,20.61301971027532,29.09241441317877,0,0,0,0
2024-07-28T03:00:00+07:00,0.00847,0.008719,0.008292,0.008556,0,0,0,0,0,0,2877877199,NaN,-8.584052342238348,0,15.323387651896933,23.87336827993087,0,0,0,0
2024-07-28T07:00:00+07:00,0.008556,0.008633,0.008427,0.008492,0,0,0,0,0,0,1420749475,NaN,-9.597870952933777,0,9.454473293309421,17.736114026589142,0,0,0,0
2024-07-28T11:00:00+07:00,0.008491,0.008539,0.00831,0.008526,0,0,0,0,0,0,1396102291,NaN,-10.333532386070829,0,6.584755200939298,12.499805051518672,0,0,0,0
2024-07-28T15:00:00+07:00,0.008525,0.008912,0.008474,0.008763,0,0,0,0,0,0,3519215908,NaN,-10.263288581763486,0,9.801967486027456,10.331471541859461,0,0,0,0
2024-07-28T19:00:00+07:00,0.008763,0.009485,0.00875,0.009225,0,0,0,0,0,0,12696179433,NaN,-8.714551544239988,0,17.75728481557339,12.132059590887362,0,0,0,0
2024-07-28T23:00:00+07:00,0.009226,0.009235,0.00893,0.008961,0,0,0,0,0,0,6078813049,NaN,-7.276438580825314,0,17.57954278526932,14.063782622794037,0,0,0,0
2024-07-29T03:00:00+07:00,0.008962,0.008966,0.008631,0.008816,0,0,0,0,0,0,3691562625,NaN,-7.204741008846042,0,14.593821580282746,14.849854910813693,0,0,0,0
2024-07-29T07:00:00+07:00,0.008817,0.009399,0.008743,0.009345,0,0,0,0,0,0,8180159385,NaN,-6.161565152101797,0,17.072638685761966,16.11957634819487,0,0,0,0
2024-07-29T11:00:00+07:00,0.009345,0.010446,0.009317,0.010342,0,0,0,0,0,0,17531332314,NaN,-3.721999258033108,0,22.866668194750932,18.62144872291752,0,0,0,0
2024-07-29T15:00:00+07:00,0.010343,0.010667,0.010213,0.010555,0,0,0,0,0,0,17435177423,NaN,-1.2392394775804476,0,29.3800857085156,22.423480221646834,0,0,0,0
2024-07-29T19:00:00+07:00,0.010554,0.010801,0.010241,0.010412,0,0,0,0,0,0,21614877291,1.1935859583259116,NaN,0,30.948083413777333,25.973324229267238,0,0,0,0
2024-07-29T23:00:00+07:00,0.010412,0.010456,0.01,0.010135,0,0,0,0,0,0,13206117840,2.63133318233492,NaN,0,27.393700142367262,27.447137771183755,0,0,0,0
2024-07-30T03:00:00+07:00,0.010134,0.010241,0.009875,0.010187,0,0,0,0,0,0,6842786742,3.5576835984928152,NaN,0,25.910152512002693,27.573110198839778,0,0,0,0
2024-07-30T07:00:00+07:00,0.010186,0.010578,0.010086,0.010549,1,0,0,0,1,0,13925597821,4.850460684415232,NaN,0,28.088496483231673,27.83602969515608,1,0,1,0
2024-07-30T11:00:00+07:00,0.010549,0.010929,0.010268,0.010788,0,0,0,0,0,0,14602704095,6.441928719298822,NaN,0,31.239433522753064,28.801139652080796,0,0,0,0
2024-07-30T15:00:00+07:00,0.010789,0.011416,0.010713,0.011192,0,0,0,0,0,0,20441808867,8.374324716043695,NaN,0,35.74644497642015,31.144630239278708,0,0,0,0
2024-07-30T19:00:00+07:00,0.011192,0.011289,0.010853,0.011238,0,0,0,0,0,0,15773899766,10.168692427306794,NaN,0,40.615451061394005,34.791232083958384,0,0,0,0
2024-07-30T23:00:00+07:00,0.011239,0.01134,0.010636,0.010703,0,0,0,0,0,0,11208714309,11.107048889616905,NaN,0,39.41932853308966,37.15767635793485,0,0,0,0
2024-07-31T03:00:00+07:00,0.010703,0.010864,0.010512,0.010804,0,0,0,0,0,0,7466607680,11.575223339470945,NaN,0,38.87186914971799,38.441022436048264,0,0,0,0
2024-07-31T07:00:00+07:00,0.010802,0.011133,0.01056,0.010681,0,0,0,0,0,0,9172435638,12.344371110533523,NaN,0,35.24469085472581,37.79641757139854,0,0,0,0
2024-07-31T11:00:00+07:00,0.010681,0.01149,0.010604,0.011098,0,0,0,0,0,0,13500489478,13.451637815731047,NaN,0,33.677447793776835,36.36238119763431,0,0,0,0
2024-07-31T15:00:00+07:00,0.011098,0.011098,0.010229,0.010249,0,0,0,0,0,0,14710351652,13.325619152909226,NaN,0,25.747374587110134,32.422920233824065,0,0,0,0
2024-07-31T19:00:00+07:00,0.01025,0.010537,0.010218,0.010315,0,0,0,0,0,0,8113549058,13.17610422144331,NaN,0,18.844739155985962,27.17378589125803,0,0,0,0
2024-07-31T23:00:00+07:00,0.010316,0.010384,0.010036,0.010096,0,0,0,0,0,0,9848493115,12.492459745404439,NaN,0,10.602743739044488,20.548959034851745,0,0,0,0
2024-08-01T03:00:00+07:00,0.010094,0.010138,0.00985,0.00997,0,0,0,0,0,0,6408185849,11.324460135934174,NaN,0,3.2251786461267207,13.349552174851105,0,0,0,0
2024-08-01T07:00:00+07:00,0.00997,0.010172,0.009756,0.009767,0,0,0,1,0,0,6849614810,9.974915197130713,NaN,0,-4.779287222728525,5.616624172471986,0,0,0,0
2024-08-01T11:00:00+07:00,0.009768,0.009948,0.009518,0.009907,0,0,0,0,0,0,9359956510,8.075365865492522,NaN,0,-8.566839809044529,-0.8150390242454433,0,0,0,0
2024-08-01T15:00:00+07:00,0.009906,0.009989,0.00966,0.009864,0,0,0,0,0,0,5643911875,6.403741015123249,NaN,0,-10.899015306514807,-5.736479760375986,0,0,0,0
2024-08-01T19:00:00+07:00,0.009863,0.010226,0.00952,0.009634,0,0,0,0,0,0,11921640393,5.371978081510502,NaN,0,-15.036770058736632,-10.054255116413753,0,0,0,0
2024-08-01T23:00:00+07:00,0.009634,0.009733,0.00905,0.009403,0,0,0,0,0,0,11737250788,3.2189269050035705,NaN,0,-20.05045030524015,-14.333956301433952,0,0,0,0
2024-08-02T03:00:00+07:00,0.009403,0.009678,0.009306,0.009567,0,0,0,0,0,0,5356110047,1.219665098247141,NaN,0,-21.09346564725822,-17.40962067036905,0,0,0,0
2024-08-02T07:00:00+07:00,0.009566,0.009583,0.009144,0.009386,0,0,0,0,0,0,5299389150,NaN,-0.2413628004989583,0,-22.81653626747601,-19.97203001774143,0,0,0,0
2024-08-02T11:00:00+07:00,0.009386,0.009416,0.008888,0.009013,0,0,0,0,0,0,5864148036,NaN,-1.0172684260884601,0,-26.435037826366738,-22.790626787515286,0,0,0,0
2024-08-02T15:00:00+07:00,0.009013,0.009387,0.008977,0.009213,0,0,0,0,0,0,4998200348,NaN,-1.7377522212787113,0,-26.704577006439994,-24.6633351159901,0,0,0,0
2024-08-02T19:00:00+07:00,0.009213,0.009557,0.008541,0.008814,0,0,0,0,0,0,14332618151,NaN,-1.5112347192353148,0,-30.202745590832166,-26.924245842748753,0,0,0,0
2024-08-02T23:00:00+07:00,0.008815,0.008831,0.008424,0.008461,0,0,0,0,0,0,6379414164,NaN,-1.0887075726379258,0,-35.10925388153429,-30.143839647368637,0,0,0,0
2024-08-03T03:00:00+07:00,0.00846,0.008584,0.00825,0.008419,0,0,0,0,0,0,5481961121,NaN,-0.3900553565942211,0,-39.52584600943423,-33.90124494567011,0,0,0,0
2024-08-03T07:00:00+07:00,0.00842,0.008456,0.008025,0.008332,0,0,0,0,0,0,5877857757,0.6280881293407425,NaN,0,-43.47051757856131,-37.85958678421671,0,0,0,0
2024-08-03T11:00:00+07:00,0.008332,0.008443,0.008261,0.008285,0,0,0,0,0,0,2587164173,1.573507080566067,NaN,0,-46.6895742459862,-41.755248861758645,0,0,0,0
2024-08-03T15:00:00+07:00,0.008285,0.00836,0.008147,0.008236,0,0,0,0,0,0,4232156625,2.6427581993595446,NaN,0,-49.68437885978106,-45.31684599459579,0,0,0,0
2024-08-03T19:00:00+07:00,0.008236,0.008442,0.007933,0.007965,0,0,0,0,0,0,5514211187,3.97543515512508,NaN,0,-54.267827595908194,-49.10748382154539,0,0,0,0
2024-08-03T23:00:00+07:00,0.007965,0.008007,0.007361,0.007384,0,0,0,0,0,0,12152372880,5.940908024059567,NaN,0,-60.192454439464356,-53.595759015388765,0,0,0,0
2024-08-04T03:00:00+07:00,0.007384,0.007594,0.007323,0.007511,0,0,0,0,0,0,4868377920,7.807622690304292,NaN,0,-61.983990875651834,-57.30343912595931,0,0,0,0
2024-08-04T07:00:00+07:00,0.00751,0.007758,0.007452,0.007627,0,0,0,0,0,0,3618479893,8.883364931541315,NaN,0,-60.3807547190568,-59.24247563119213,0,0,0,0
2024-08-04T11:00:00+07:00,0.007627,0.007645,0.007412,0.007441,0,0,0,0,0,0,2950284717,9.938729391548456,NaN,0,-60.324129819128885,-60.24989180491093,0,0,0,0
2024-08-04T15:00:00+07:00,0.00744,0.007613,0.007343,0.007532,0,0,0,0,0,0,3414720325,11.019177511622473,NaN,0,-57.003999536967285,-59.441281153952694,0,0,0,0
2024-08-04T19:00:00+07:00,0.007532,0.00763,0.007093,0.007116,0,0,0,0,0,0,7335320095,12.366902269596345,NaN,0,-57.111002568590784,-58.48592671746501,0,0,0,0
2024-08-04T23:00:00+07:00,0.007117,0.007284,0.006705,0.007182,0,0,0,0,0,0,13005325163,14.066190674930553,NaN,0,-53.85343947397926,-56.65014804083172,0,0,0,0
2024-08-05T03:00:00+07:00,0.007182,0.007266,0.006972,0.006983,0,0,0,0,0,0,3640825771,15.644101337026619,NaN,0,-52.551326506021965,-54.92236846832417,0,0,0,0
2024-08-05T07:00:00+07:00,0.006984,0.00713,0.00591,0.00622,0,0,0,0,0,0,23272803462,17.958631500123488,NaN,0,-54.72206714713832,-54.44013099039107,0,0,0,0
2024-08-05T11:00:00+07:00,0.006219,0.00634,0.005365,0.005971,0,0,0,0,0,0,24680178676,20.386409171173355,NaN,0,-57.936456014949634,-55.40282731319444,0,0,0,0
2024-08-05T15:00:00+07:00,0.005971,0.00598,0.0052,0.005426,0,0,0,0,0,0,13434052809,22.71495755435216,NaN,0,-62.29170732973656,-57.7551103090613,0,0,0,0
2024-08-05T19:00:00+07:00,0.005425,0.00625,0.00525,0.006159,0,0,0,0,0,0,24094194791,23.942076695821804,NaN,0,-56.704460152789046,-57.89959726186926,0,0,0,0
2024-08-05T23:00:00+07:00,0.006158,0.006375,0.005978,0.006051,0,0,0,0,0,0,9227060687,24.664895658340185,NaN,0,-52.05713488985334,-56.30490774844468,0,0,0,0
2024-08-06T03:00:00+07:00,0.006052,0.006191,0.005981,0.005989,0,0,0,0,0,0,4410059855,25.33608469496439,NaN,0,-49.24453850776562,-53.805632215402085,0,0,0,0
2024-08-06T07:00:00+07:00,0.005989,0.00673,0.005964,0.006542,0,0,0,0,0,0,9310935184,24.25153722798705,NaN,0,-40.66699605447712,-48.812344440554845,0,0,0,0
2024-08-06T11:00:00+07:00,0.006541,0.006878,0.006457,0.006722,0,0,0,0,0,0,8243121142,22.833624856186283,NaN,0,-30.546181841910364,-41.59674925888352,0,0,0,0
2024-08-06T15:00:00+07:00,0.006721,0.006731,0.006415,0.006462,0,0,0,0,0,0,6606100292,21.581736207311828,NaN,0,-25.201898289397374,-34.71609459222962,0,0,0,0
2024-08-06T19:00:00+07:00,0.006462,0.00677,0.00632,0.006733,0,0,0,0,0,0,8630434957,20.570232427410943,NaN,0,-17.418179897598623,-27.341037919202236,0,0,0,0
2024-08-06T23:00:00+07:00,0.006732,0.007074,0.006654,0.006784,0,0,0,0,0,0,6597113494,18.736010328777688,NaN,0,-11.974996032022279,-20.46085029046639,0,0,0,0
2024-08-07T03:00:00+07:00,0.006785,0.006888,0.006658,0.006697,0,0,0,0,0,0,3169245513,17.032804094332533,NaN,0,-8.642625641072938,-14.95450869646365,0,0,0,0
2024-08-07T07:00:00+07:00,0.006696,0.007136,0.006583,0.006917,0,0,0,0,0,0,6692396806,14.747615243425166,NaN,0,-4.055789616085025,-10.054179788358557,0,0,0,0
2024-08-07T11:00:00+07:00,0.006916,0.00745,0.006894,0.007142,0,0,1,0,0,0,11856685582,11.983224827413515,NaN,0,1.6975969500081536,-5.002081506610755,0,0,0,0
2024-08-07T15:00:00+07:00,0.007143,0.007368,0.006912,0.006949,0,0,0,0,0,0,7879002567,9.41629086968841,NaN,0,2.5759842141399183,-1.4504871527794017,0,0,0,0
2024-08-07T19:00:00+07:00,0.006951,0.007279,0.006686,0.006809,0,0,0,1,0,0,12903070921,7.443155297815615,NaN,0,-0.3201737759084331,-0.1972230697467346,0,0,0,0
2024-08-07T23:00:00+07:00,0.00681,0.006978,0.006675,0.006751,0,0,0,0,0,0,7363916872,5.637919568522381,NaN,0,-5.0407997161039315,-1.2944891171868236,0,0,0,0
2024-08-08T03:00:00+07:00,0.006752,0.006955,0.00667,0.006786,0,0,0,0,0,0,4605694508,3.974747774823527,NaN,0,-9.172300855135301,-4.00904393930197,0,0,0,0
2024-08-08T07:00:00+07:00,0.006786,0.0073,0.006609,0.007158,0,0,0,0,0,0,8373719350,2.362699754959401,NaN,0,-7.363160447533093,-5.779451209613027,0,0,0,0
2024-08-08T11:00:00+07:00,0.007158,0.007421,0.007138,0.007181,0,0,0,0,0,0,5372469519,1.174492184071923,NaN,0,-5.8059062880176855,-6.426723266916199,0,0,0,0
2024-08-08T15:00:00+07:00,0.007182,0.00736,0.007167,0.007251,0,0,0,0,0,0,3503511541,0.0711565825335505,NaN,0,-3.7999021440741076,-5.8465345760943395,0,0,0,0
2024-08-08T19:00:00+07:00,0.00725,0.007677,0.007214,0.007571,0,0,1,0,0,0,9273854262,NaN,-0.1688171208493543,0,4.273859965953588,-2.3431099573855354,0,0,0,0
2024-08-08T23:00:00+07:00,0.007572,0.00769,0.007384,0.007407,0,0,0,0,0,0,3499051641,NaN,-0.3614281574220861,0,8.004833716150006,1.7829952659182395,0,0,0,0
2024-08-09T03:00:00+07:00,0.007407,0.007875,0.007399,0.007713,0,0,0,0,0,0,4806831637,NaN,-0.11485922057069686,0,14.260674210912986,6.849238349390656,0,0,0,0
2024-08-09T07:00:00+07:00,0.007713,0.00791,0.007516,0.007614,0,0,0,0,0,0,4619211507,0.19291588965721473,NaN,0,16.143218736431077,11.101407297472694,0,0,0,0
2024-08-09T11:00:00+07:00,0.007612,0.007613,0.007424,0.007504,0,0,0,0,0,0,3568881933,0.09453950732201832,NaN,0,14.118132312462105,13.215272435935159,0,0,0,0
2024-08-09T15:00:00+07:00,0.007504,0.007642,0.007425,0.00752,0,0,0,0,0,0,3025415471,0.07902061995305587,NaN,0,12.106356521862917,13.464010013762147,0,0,0,0
2024-08-09T19:00:00+07:00,0.00752,0.007611,0.007315,0.007316,0,0,0,0,0,0,5384463682,NaN,-0.415784564874226,0,3.5789348380402615,10.348107259920962,0,0,0,0
2024-08-09T23:00:00+07:00,0.007317,0.007419,0.007284,0.007386,0,0,0,1,0,0,2379850085,NaN,-1.010973873918548,0,-3.0233034482848318,5.326518335845394,0,0,0,0
2024-08-10T03:00:00+07:00,0.007386,0.007586,0.007338,0.007567,0,0,0,0,0,0,2294698965,NaN,-1.0531412282727963,0,-5.377401697710824,0.6724951725743515,0,0,0,0
2024-08-10T07:00:00+07:00,0.007567,0.00768,0.007309,0.007394,0,0,0,0,0,0,2867610554,NaN,-0.823171733325399,0,-10.296890137862334,-4.186649441804402,0,0,0,0
2024-08-10T11:00:00+07:00,0.007394,0.007436,0.00731,0.007408,0,0,0,0,0,0,2004923135,NaN,-0.6096286308742407,0,-13.342271026677098,-8.433252855766447,0,0,0,0
2024-08-10T15:00:00+07:00,0.007408,0.00746,0.007336,0.007458,0,0,0,0,0,0,1570763711,NaN,-0.3366555172563004,0,-13.143255021574834,-10.916942431458404,0,0,0,0
2024-08-10T19:00:00+07:00,0.007459,0.007463,0.007333,0.00736,0,0,0,0,0,0,1881895573,NaN,-0.08318048318249893,0,-14.487082441174197,-12.733761823042475,0,0,0,0
2024-08-10T23:00:00+07:00,0.007361,0.007459,0.007328,0.007413,0,0,0,0,0,0,1775608223,0.12053408943190647,NaN,0,-13.350732954680863,-13.407546119602808,0,0,0,0
2024-08-11T03:00:00+07:00,0.007412,0.007475,0.007363,0.007394,0,0,0,0,0,0,1064016179,0.37043160133855935,NaN,0,-13.209412183451382,-13.502668075288648,0,0,0,0
2024-08-11T07:00:00+07:00,0.007395,0.007622,0.007362,0.007527,0,0,0,0,0,0,2310039572,1.1343716338367003,NaN,0,-7.8709533409139345,-11.624135613756067,0,0,0,0
2024-08-11T11:00:00+07:00,0.007527,0.007545,0.007392,0.00745,0,0,0,0,0,0,1911051404,1.8437445211564025,NaN,0,-6.452598784599066,-9.637572812502743,0,0,0,0
2024-08-11T15:00:00+07:00,0.007449,0.007563,0.007108,0.00715,0,1,0,0,0,0,5046356013,0.6611018655815037,NaN,0,-13.361910975330868,-10.400157823958402,0,1,0,0
2024-08-11T19:00:00+07:00,0.00715,0.007158,0.006871,0.006911,0,0,0,0,0,0,6362401848,NaN,-0.7604548285126178,0,-24.129277288415057,-14.82687637083168,0,0,0,0
2024-08-11T23:00:00+07:00,0.006911,0.007132,0.006773,0.0068,0,0,0,0,0,0,3455681168,NaN,-1.6708774839397478,0,-35.15029185882135,-22.20869681892477,0,0,0,0
2024-08-12T03:00:00+07:00,0.0068,0.006823,0.00665,0.006682,0,0,0,0,0,0,3712960480,NaN,-2.0358420065070426,0,-46.08968896061072,-31.774257655922998,0,0,0,0
2024-08-12T07:00:00+07:00,0.006681,0.00693,0.006675,0.006838,0,0,0,0,0,0,3406095185,NaN,-2.9359644082491876,0,-48.66296646615371,-39.64966195345576,0,0,0,0
2024-08-12T11:00:00+07:00,0.006837,0.007054,0.006718,0.006993,0,0,0,0,0,0,3153698002,NaN,-4.375581939300403,0,-44.47789736514635,-43.31601870521577,0,0,0,0
2024-08-12T15:00:00+07:00,0.006993,0.00718,0.006915,0.007166,0,0,0,0,0,0,4441971031,NaN,-5.422206840277898,0,-33.492647462551055,-41.246226396789645,0,0,0,0
2024-08-12T19:00:00+07:00,0.007165,0.007233,0.006802,0.007092,0,0,0,0,0,0,7830358246,NaN,-6.721100937431203,0,-23.842182919703415,-35.335387895805226,0,0,0,0
2024-08-12T23:00:00+07:00,0.007091,0.007135,0.006961,0.007026,0,0,0,0,0,0,3002073553,NaN,-7.927216884787843,0,-16.985620323109337,-27.892902458563995,0,0,0,0
2024-08-13T03:00:00+07:00,0.007027,0.007256,0.00694,0.007201,0,0,0,0,0,0,2125497062,NaN,-8.670802640674076,0,-8.264962418689406,-19.483802295682874,0,0,0,0
2024-08-13T07:00:00+07:00,0.007201,0.007234,0.00692,0.006926,0,0,0,0,0,0,2468675476,NaN,-9.46752220009492,0,-6.332237662993963,-13.12366081740089,0,0,0,0
2024-08-13T11:00:00+07:00,0.006926,0.007057,0.006891,0.006998,0,0,0,0,0,0,1548091444,NaN,-10.367441846901764,0,-5.283287825635647,-8.956913373476292,0,0,0,0
2024-08-13T15:00:00+07:00,0.006997,0.00702,0.006849,0.006941,0,0,0,0,0,0,1534077323,NaN,-11.385633671682424,0,-6.6293511958280975,-7.1194776954102075,0,0,0,0
2024-08-13T19:00:00+07:00,0.006941,0.007122,0.006918,0.006986,0,0,0,0,0,0,2956876053,NaN,-11.828631161093977,0,-7.627201180594357,-6.762180793857897,0,0,0,0
2024-08-13T23:00:00+07:00,0.006987,0.007228,0.006979,0.0071,0,0,0,0,0,0,3282211983,NaN,-11.711470774569928,0,-4.987240871739339,-6.148791732188245,0,0,0,0
2024-08-14T03:00:00+07:00,0.007101,0.007242,0.007079,0.007186,0,0,0,0,0,0,1506199729,NaN,-11.53429046864539,0,-0.30352083582307443,-4.192677428343177,0,0,0,0
2024-08-14T07:00:00+07:00,0.007187,0.007222,0.00707,0.007157,0,0,1,0,0,0,1734935268,NaN,-11.433611109170396,0,2.881502365633368,-1.576803179157352,0,0,0,0
2024-08-14T11:00:00+07:00,0.007158,0.007318,0.007127,0.007161,0,0,0,0,0,0,2537135700,NaN,-10.844786099958379,0,5.011591540630677,1.2047814489429731,0,0,0,0
2024-08-14T15:00:00+07:00,0.007162,0.007227,0.007096,0.007109,0,0,0,0,0,0,2058940482,NaN,-10.537721173393294,0,2.443560257243985,2.3542928001504833,0,0,0,0
2024-08-14T19:00:00+07:00,0.00711,0.007297,0.006832,0.007084,0,0,0,1,0,0,6573861556,NaN,-11.182299155955741,0,-0.8798640224336042,1.724611962276241,0,0,0,0
2024-08-14T23:00:00+07:00,0.007083,0.007158,0.006918,0.006947,0,0,0,0,0,0,3027576523,NaN,-11.78083585404944,0,-8.642801833388013,-1.7665399358698537,0,0,0,0
2024-08-15T03:00:00+07:00,0.006946,0.006977,0.00685,0.006949,0,0,0,0,0,0,1275472010,NaN,-11.952770987942069,0,-15.04983990219803,-6.837419123781625,0,0,0,0
2024-08-15T07:00:00+07:00,0.006949,0.007322,0.006855,0.00728,0,0,0,0,0,0,5556702626,NaN,-11.781631939155742,0,-10.008192010013612,-9.032326196443163,0,0,0,0
2024-08-15T11:00:00+07:00,0.00728,0.007326,0.006841,0.006923,0,0,0,0,0,0,6712899923,NaN,-11.707223427632323,0,-12.23177178334487,-10.967107623505502,0,0,0,0
2024-08-15T15:00:00+07:00,0.006922,0.007211,0.00688,0.007076,0,0,0,0,0,0,5795246497,NaN,-11.638129809789149,0,-9.38212104019274,-10.97365000014454,0,0,0,0
2024-08-15T19:00:00+07:00,0.007074,0.00758,0.007068,0.007283,0,0,0,0,0,0,11847286884,NaN,-10.113079330038763,0,-2.891309336170246,-8.24977134092547,0,0,0,0
2024-08-15T23:00:00+07:00,0.007282,0.00738,0.006761,0.006864,0,0,0,0,0,0,8851251215,NaN,-10.391372384530797,0,-3.2304069956351333,-6.022358068009214,0,0,0,0
2024-08-16T03:00:00+07:00,0.006864,0.006983,0.006796,0.00691,0,0,0,0,0,0,3337347166,NaN,-10.649787363701972,0,-3.158090667339129,-4.558801546098484,0,0,0,0
2024-08-16T07:00:00+07:00,0.00691,0.00692,0.006688,0.0068,0,0,0,0,0,0,7961560937,NaN,-11.42114312293257,0,-6.81608668071655,-4.77125045149186,0,0,0,0
2024-08-16T11:00:00+07:00,0.006801,0.006962,0.006766,0.006917,0,0,0,0,0,0,2409957923,NaN,-11.949289788864034,0,-7.985625560851881,-5.734591323772234,0,0,0,0
