time,open,high,low,close,ADX Trên Threshold,ADX Dưới Threshold,Ngưỡng Threshold,RROF Smooth,Signal Line,Buy4,Sell4,RSI,RSI Fast MA,RSI Slow MA,Histogram,MACD,Signal
2024-06-02T06:00:00+07:00,0.0149857,0.0150079,0.0148322,0.0148444,NaN,-1.1566179855205228,0,-34.76432303124748,-33.68286104281128,0,0,35.08444022453115,39.915660508880336,46.7277229294553,-0.00003511477738916106,-0.00010212694102592138,-0.00006701216363676031
2024-06-02T06:30:00+07:00,0.0148444,0.0149,0.0147719,0.0148707,1.0616903325525833,NaN,0,-35.510253910394304,-34.36778464966393,0,0,36.60837514393765,39.254203435891796,46.178006165116116,-0.00003442803843751873,-0.00011004721168365872,-0.00007561917324613999
2024-06-02T07:00:00+07:00,0.014871,0.0149803,0.0148615,0.0149131,2.1662270050022805,NaN,0,-33.534391674574294,-34.108492185095,0,0,39.09090539608528,39.221543827930496,45.74788514363435,-0.000028797554588516944,-0.00011161611648178617,-0.00008281856189326922
2024-06-02T07:30:00+07:00,0.0149131,0.014966,0.0148162,0.0149337,3.4000443331019916,NaN,0,-29.291282308096385,-32.58475152792298,0,0,40.31389275429513,39.440013613203426,45.38121322937613,-0.000021689176100574663,-0.00010993003201898756,-0.0000882408559184129
2024-06-02T08:00:00+07:00,0.0149338,0.015108,0.0148482,0.0150411,3.0598430856092946,NaN,0,-20.054363403639407,-28.254996808422767,0,0,46.36093205390613,40.824197301343965,45.286843789990584,-0.000008438307591923248,-0.00009878874040831695,-0.0000903504328163937
2024-06-02T08:30:00+07:00,0.0150411,0.015074,0.0148572,0.0148632,2.743941927223215,NaN,0,-18.979015065123615,-24.371027541600522,0,0,39.26469500539688,40.51229684215455,44.89053904190689,-0.000010220024638626595,-0.00010312546361467695,-0.00009290543897605035
2024-06-02T09:00:00+07:00,0.0148622,0.0149179,0.01479,0.0148082,2.8501743052681547,NaN,0,-20.64901526908304,-22.096078873839662,0,0,37.36071426360864,39.881980326445365,44.42379072235761,-0.00001346399014347134,-0.00010973542665538953,-0.00009627143651191819
2024-06-02T09:30:00+07:00,0.0148053,0.0148349,0.0146238,0.0147391,3.774076834411595,NaN,0,-24.216580613066046,-22.00106789682723,0,0,35.06044941458076,38.91767414407244,43.873294556077504,-0.000018323552524063768,-0.0001191758771669979,-0.00010085232464293413
2024-06-02T10:00:00+07:00,0.0147391,0.0147803,0.01468,0.0147307,4.6319863257590725,NaN,0,-28.17064563649893,-23.84526599839297,0,0,34.780112956065,38.090161906470954,43.323515334195676,-0.000020025498160616964,-0.00012588419734370533,-0.00010585869918308837
2024-06-02T10:30:00+07:00,0.0147305,0.014793,0.0147278,0.0147595,5.2851973486622725,NaN,0,-30.19242372823853,-26.438099241978414,0,0,36.65038159747924,37.80220584467261,42.87553263722897,-0.000017239432737541197,-0.00012740799010501486,-0.00011016855736747366
2024-06-02T11:00:00+07:00,0.0147595,0.0147696,0.0146544,0.0146809,6.248290427072199,NaN,0,-34.608904477933514,-29.827222047155576,0,0,33.80149839740501,37.00206435521909,42.315478279260844,-0.00001860114402237498,-0.0001334199873954424,-0.00011481884337306741
2024-06-02T11:30:00+07:00,0.0146809,0.0147639,0.014669,0.0147209,7.14259114273856,NaN,0,-35.711978278772825,-32.54204349175851,0,0,36.506380600290235,36.90292760423332,41.89062769102975,-0.000014880047537639007,-0.00013341890279511617,-0.00011853885525747717
2024-06-02T12:00:00+07:00,0.0147209,0.014789,0.014672,0.014691,7.651363293372448,NaN,0,-37.66730817457047,-34.904444034314686,0,0,35.34383564370552,36.59110921212776,41.43059666491357,-0.000012595151702431254,-0.00013428279488551624,-0.00012168764318308499
2024-06-02T12:30:00+07:00,0.0146909,0.0147326,0.0145641,0.0146113,8.673185246157125,NaN,0,-41.6176194160807,-37.68689981994063,0,0,32.38352731328858,35.74959283235992,40.8612707848801,-0.000014479629385461359,-0.00013978717991491169,-0.00012530755052945033
2024-06-02T13:00:00+07:00,0.0146108,0.0147557,0.0145854,0.0147457,9.324229012759162,NaN,0,-36.19078085031853,-37.7639444983404,0,0,41.310591037839416,36.86179247345582,40.70399569487016,-0.000005182238353778913,-0.00013178534847167397,-0.00012660311011789506
2024-06-02T13:30:00+07:00,0.0147456,0.01495,0.0147376,0.0148733,7.84365166692772,NaN,0,-25.953816363307414,-34.02877720626447,0,0,48.29068115288971,39.1475702093426,40.86603694618125,0.000010214198013903865,-0.00011383536260051522,-0.00012404956061441908
