Trade #,Type,Signal,Date/Time,Price USDT,Quantity,P&L USDT,P&L %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %,Cumulative P&L USDT,Cumulative P&L %
777,Entry short,SHORT,4/11/2021 1:00,"60,100.48",16.03076,-6560.11,-0.68%,27667.01,2.87%,-8007.68,-0.83%,-43103.66,-0.68%
778,Exit long,SHORT,4/11/2021 14:00,"59,735.01",15.81393,-12250.89,-1.28%,2993.58,0.31%,-18500.24,-1.93%,-55354.55,-1.28%
778,Entry long,LONG,4/11/2021 10:00,"60,509.70",15.81393,-12250.89,-1.28%,2993.58,0.31%,-18500.24,-1.93%,-55354.55,-1.28%
779,Exit short,LONG,4/12/2021 2:00,"59,865.01",15.81393,-2055.81,-0.22%,7946.34,0.84%,-6478.81,-0.69%,-57410.36,-0.22%
779,Entry short,SHORT,4/11/2021 14:00,"59,735.01",15.81393,-2055.81,-0.22%,7946.34,0.84%,-6478.81,-0.69%,-57410.36,-0.22%
780,Exit long,SHORT,4/12/2021 22:00,"59,888.45",15.74525,369.07,0.04%,22594.28,2.40%,-8099.67,-0.86%,-57041.29,0.04%
780,Entry long,LONG,4/12/2021 2:00,"59,865.01",15.74525,369.07,0.04%,22594.28,2.40%,-8099.67,-0.86%,-57041.29,0.04%
781,Exit short,LONG,4/13/2021 9:00,"60,641.13",15.74525,-11851.13,-1.26%,4369.15,0.46%,-14041.77,-1.49%,-68892.43,-1.26%
781,Entry short,SHORT,4/12/2021 22:00,"59,888.45",15.74525,-11851.13,-1.26%,4369.15,0.46%,-14041.77,-1.49%,-68892.43,-1.26%
782,Exit long,SHORT,4/14/2021 23:00,"63,045.03",15.35439,36910.42,3.96%,64686.05,6.95%,-4765.85,-0.51%,-31982.01,3.96%
782,Entry long,LONG,4/13/2021 9:00,"60,641.13",15.35439,36910.42,3.96%,64686.05,6.95%,-4765.85,-0.51%,-31982.01,3.96%
783,Exit short,LONG,4/15/2021 7:00,"62,959.53",15.35439,1312.8,0.14%,26778.52,2.77%,-11048.86,-1.14%,-30669.21,0.14%
783,Entry short,SHORT,4/14/2021 23:00,"63,045.03",15.35439,1312.8,0.14%,26778.52,2.77%,-11048.86,-1.14%,-30669.21,0.14%
784,Exit long,SHORT,4/15/2021 15:00,"62,842.56",15.39609,-1800.88,-0.19%,8189.49,0.84%,-9637.64,-0.99%,-32470.09,-0.19%
784,Entry long,LONG,4/15/2021 7:00,"62,959.53",15.39609,-1800.88,-0.19%,8189.49,0.84%,-9637.64,-0.99%,-32470.09,-0.19%
785,Exit short,LONG,4/16/2021 3:00,"63,363.29",15.39609,-8017.21,-0.83%,12664.21,1.31%,-11246.23,-1.16%,-40487.3,-0.83%
785,Entry short,SHORT,4/15/2021 15:00,"62,842.56",15.39609,-8017.21,-0.83%,12664.21,1.31%,-11246.23,-1.16%,-40487.3,-0.83%
786,Exit long,SHORT,4/16/2021 11:00,"62,942.41",15.14303,-6373.4,-0.66%,6613.11,0.69%,-10286.36,-1.07%,-46860.69,-0.66%
786,Entry long,LONG,4/16/2021 3:00,"63,363.29",15.14303,-6373.4,-0.66%,6613.11,0.69%,-10286.36,-1.07%,-46860.69,-0.66%
787,Exit short,LONG,4/17/2021 3:00,"61,713.42",15.14303,18610.63,1.95%,44557,4.67%,-293.77,-0.03%,-28250.06,1.95%
787,Entry short,SHORT,4/16/2021 11:00,"62,942.41",15.14303,18610.63,1.95%,44557,4.67%,-293.77,-0.03%,-28250.06,1.95%
788,Exit long,SHORT,4/17/2021 8:00,"61,439.99",15.74616,-4305.47,-0.44%,5897.88,0.61%,-9436.36,-0.97%,-32555.53,-0.44%
788,Entry long,LONG,4/17/2021 3:00,"61,713.42",15.74616,-4305.47,-0.44%,5897.88,0.61%,-9436.36,-0.97%,-32555.53,-0.44%
789,Exit short,LONG,4/17/2021 10:00,"62,164.89",15.74616,-11414.39,-1.18%,0.16,0.00%,-13678.37,-1.41%,-43969.93,-1.18%
789,Entry short,SHORT,4/17/2021 8:00,"61,439.99",15.74616,-11414.39,-1.18%,0.16,0.00%,-13678.37,-1.41%,-43969.93,-1.18%
790,Exit long,SHORT,4/17/2021 19:00,"60,886.93",15.37893,-19653.66,-2.06%,5246.68,0.55%,-22519.98,-2.36%,-63623.58,-2.06%
790,Entry long,LONG,4/17/2021 10:00,"62,164.89",15.37893,-19653.66,-2.06%,5246.68,0.55%,-22519.98,-2.36%,-63623.58,-2.06%
791,Exit short,LONG,4/19/2021 4:00,"56,179.99",15.37893,72387.7,7.73%,153106.94,16.35%,-5153.02,-0.55%,8764.12,7.73%
791,Entry short,SHORT,4/17/2021 19:00,"60,886.93",15.37893,72387.7,7.73%,153106.94,16.35%,-5153.02,-0.55%,8764.12,7.73%
792,Exit long,SHORT,4/19/2021 18:00,"56,522.65",17.95593,6152.78,0.61%,24183.41,2.40%,-11536.86,-1.14%,14916.9,0.61%
792,Entry long,LONG,4/19/2021 4:00,"56,179.99",17.95593,6152.78,0.61%,24183.41,2.40%,-11536.86,-1.14%,14916.9,0.61%
793,Exit short,LONG,4/20/2021 6:00,"55,993.56",17.95593,9500.3,0.94%,41317.85,4.07%,-14388.8,-1.42%,24417.2,0.94%
793,Entry short,SHORT,4/19/2021 18:00,"56,522.65",17.95593,9500.3,0.94%,41317.85,4.07%,-14388.8,-1.42%,24417.2,0.94%
794,Exit long,SHORT,4/20/2021 7:00,"55,633.14",18.29526,-6593.98,-0.64%,3772.12,0.37%,-8710.56,-0.85%,17823.22,-0.64%
794,Entry long,LONG,4/20/2021 6:00,"55,993.56",18.29526,-6593.98,-0.64%,3772.12,0.37%,-8710.56,-0.85%,17823.22,-0.64%
795,Exit short,LONG,4/20/2021 19:00,"56,266.83",18.29526,-11593.52,-1.14%,42137.28,4.14%,-14379.89,-1.41%,6229.7,-1.14%
795,Entry short,SHORT,4/20/2021 7:00,"55,633.14",18.29526,-11593.52,-1.14%,42137.28,4.14%,-14379.89,-1.41%,6229.7,-1.14%
796,Exit long,SHORT,4/21/2021 19:00,"54,563.36",17.88317,-30463.44,-3.03%,14474.82,1.44%,-35587.15,-3.54%,-24233.74,-3.03%
796,Entry long,LONG,4/20/2021 19:00,"56,266.83",17.88317,-30463.44,-3.03%,14474.82,1.44%,-35587.15,-3.54%,-24233.74,-3.03%
797,Exit short,LONG,4/21/2021 22:00,"56,182.12",17.88317,-28948.56,-2.97%,4709.71,0.48%,-31646.77,-3.24%,-53182.3,-2.97%
797,Entry short,SHORT,4/21/2021 19:00,"54,563.36",17.88317,-28948.56,-2.97%,4709.71,0.48%,-31646.77,-3.24%,-53182.3,-2.97%
798,Exit long,SHORT,4/22/2021 4:00,"54,956.93",16.85265,-20647.7,-2.18%,2773.61,0.29%,-23680,-2.50%,-73830,-2.18%
798,Entry long,LONG,4/21/2021 22:00,"56,182.12",16.85265,-20647.7,-2.18%,2773.61,0.29%,-23680,-2.50%,-73830,-2.18%
799,Exit short,LONG,4/24/2021 2:00,"50,563.59",16.85265,74039.42,7.99%,125669.03,13.57%,-9514.16,-1.03%,209.42,7.99%
799,Entry short,SHORT,4/22/2021 4:00,"54,956.93",16.85265,74039.42,7.99%,125669.03,13.57%,-9514.16,-1.03%,209.42,7.99%
800,Exit long,SHORT,4/24/2021 8:00,"49,864.94",19.78121,-13820.14,-1.38%,14593.59,1.46%,-19852.22,-1.98%,-13610.72,-1.38%
800,Entry long,LONG,4/24/2021 2:00,"50,563.59",19.78121,-13820.14,-1.38%,14593.59,1.46%,-19852.22,-1.98%,-13610.72,-1.38%
801,Exit short,LONG,4/25/2021 2:00,"50,562.05",19.78121,-13789.68,-1.40%,23891.75,2.42%,-18511.26,-1.88%,-27400.4,-1.40%
801,Entry short,SHORT,4/24/2021 8:00,"49,864.94",19.78121,-13789.68,-1.40%,23891.75,2.42%,-18511.26,-1.88%,-27400.4,-1.40%
802,Exit long,SHORT,4/25/2021 10:00,"50,289.01",19.23575,-5252.13,-0.54%,8424.3,0.87%,-16266.52,-1.67%,-32652.53,-0.54%
802,Entry long,LONG,4/25/2021 2:00,"50,562.05",19.23575,-5252.13,-0.54%,8424.3,0.87%,-16266.52,-1.67%,-32652.53,-0.54%
803,Exit short,LONG,4/25/2021 23:00,"50,257.97",19.23576,597.08,0.06%,21680.05,2.24%,-5364.85,-0.55%,-32055.45,0.06%
803,Entry short,SHORT,4/25/2021 10:00,"50,289.01",19.23576,597.08,0.06%,21680.05,2.24%,-5364.85,-0.55%,-32055.45,0.06%
804,Exit long,SHORT,4/26/2021 3:00,"49,333.01",19.25952,-17814.28,-1.84%,3390.25,0.35%,-18544.61,-1.92%,-49869.74,-1.84%
804,Entry long,LONG,4/25/2021 23:00,"50,257.97",19.25952,-17814.28,-1.84%,3390.25,0.35%,-18544.61,-1.92%,-49869.74,-1.84%
805,Exit short,LONG,4/26/2021 10:00,"51,961.34",19.25952,-50620.37,-5.33%,46280.82,4.87%,-60994.71,-6.42%,-100490.12,-5.33%
805,Entry short,SHORT,4/26/2021 3:00,"49,333.01",19.25952,-50620.37,-5.33%,46280.82,4.87%,-60994.71,-6.42%,-100490.12,-5.33%
806,Exit long,SHORT,4/28/2021 14:00,"54,144.18",17.30557,37775.29,4.20%,65357.25,7.27%,-2215.63,-0.25%,-62714.82,4.20%
806,Entry long,LONG,4/26/2021 10:00,"51,961.34",17.30557,37775.29,4.20%,65357.25,7.27%,-2215.63,-0.25%,-62714.82,4.20%
807,Exit short,LONG,4/28/2021 21:00,"54,780.01",17.31091,-11006.8,-1.17%,3921.61,0.42%,-20475.69,-2.18%,-73721.62,-1.17%
807,Entry short,SHORT,4/28/2021 14:00,"54,144.18",17.31091,-11006.8,-1.17%,3921.61,0.42%,-20475.69,-2.18%,-73721.62,-1.17%
808,Exit long,SHORT,4/28/2021 23:00,"54,338.14",16.90906,-7471.61,-0.81%,2321.28,0.25%,-11310.47,-1.22%,-81193.23,-0.81%
808,Entry long,LONG,4/28/2021 21:00,"54,780.01",16.90906,-7471.61,-0.81%,2321.28,0.25%,-11310.47,-1.22%,-81193.23,-0.81%
809,Exit short,LONG,4/29/2021 1:00,"54,838.73",16.90905,-8464.5,-0.92%,1569.33,0.17%,-10776.31,-1.17%,-89657.73,-0.92%
809,Entry short,SHORT,4/28/2021 23:00,"54,338.14",16.90905,-8464.5,-0.92%,1569.33,0.17%,-10776.31,-1.17%,-89657.73,-0.92%
810,Exit long,SHORT,4/29/2021 11:00,"54,265.10",16.60035,-9522.46,-1.05%,26382.44,2.90%,-13890.01,-1.53%,-99180.19,-1.05%
810,Entry long,LONG,4/29/2021 1:00,"54,838.73",16.60035,-9522.46,-1.05%,26382.44,2.90%,-13890.01,-1.53%,-99180.19,-1.05%
811,Exit short,LONG,4/30/2021 11:00,"53,679.04",16.60035,9728.8,1.08%,32107.73,3.56%,-7874.04,-0.87%,-89451.38,1.08%
811,Entry short,SHORT,4/29/2021 11:00,"54,265.10",16.60035,9728.8,1.08%,32107.73,3.56%,-7874.04,-0.87%,-89451.38,1.08%
812,Exit long,SHORT,5/1/2021 22:00,"57,430.79",16.96283,63640.3,6.99%,81065.88,8.90%,-101.61,-0.01%,-25811.09,6.99%
812,Entry long,LONG,4/30/2021 11:00,"53,679.04",16.96283,63640.3,6.99%,81065.88,8.90%,-101.61,-0.01%,-25811.09,6.99%
813,Exit short,LONG,5/2/2021 3:00,"57,770.32",16.96283,-5759.39,-0.59%,8051.41,0.83%,-9637.94,-0.99%,-31570.48,-0.59%
813,Entry short,SHORT,5/1/2021 22:00,"57,430.79",16.96283,-5759.39,-0.59%,8051.41,0.83%,-9637.94,-0.99%,-31570.48,-0.59%
814,Exit long,SHORT,5/2/2021 5:00,"57,451.57",16.76344,-5343.35,-0.55%,1794.86,0.19%,-6677.05,-0.69%,-36913.82,-0.55%
814,Entry long,LONG,5/2/2021 3:00,"57,770.32",16.76344,-5343.35,-0.55%,1794.86,0.19%,-6677.05,-0.69%,-36913.82,-0.55%
815,Exit short,LONG,5/2/2021 6:00,"57,660.31",16.76344,-3499.2,-0.36%,3485.45,0.36%,-4437.28,-0.46%,-40413.02,-0.36%
815,Entry short,SHORT,5/2/2021 5:00,"57,451.57",16.76344,-3499.2,-0.36%,3485.45,0.36%,-4437.28,-0.46%,-40413.02,-0.36%
816,Exit long,SHORT,5/2/2021 9:00,"57,415.60",16.64355,-4072.84,-0.42%,4638.39,0.48%,-6412.93,-0.67%,-44485.87,-0.42%
816,Entry long,LONG,5/2/2021 6:00,"57,660.31",16.64355,-4072.84,-0.42%,4638.39,0.48%,-6412.93,-0.67%,-44485.87,-0.42%
817,Exit short,LONG,5/2/2021 20:00,"56,839.66",16.64206,9584.83,1.00%,22971.87,2.40%,-4733,-0.50%,-34901.04,1.00%
817,Entry short,SHORT,5/2/2021 9:00,"57,415.60",16.64206,9584.83,1.00%,22971.87,2.40%,-4733,-0.50%,-34901.04,1.00%
818,Exit long,SHORT,5/2/2021 21:00,"56,680.84",16.97932,-2696.66,-0.28%,1088.03,0.11%,-6599.01,-0.68%,-37597.69,-0.28%
818,Entry long,LONG,5/2/2021 20:00,"56,839.66",16.97932,-2696.66,-0.28%,1088.03,0.11%,-6599.01,-0.68%,-37597.69,-0.28%
819,Exit short,LONG,5/2/2021 22:00,"56,823.51",16.97932,-2422.44,-0.25%,353.85,0.04%,-5402.14,-0.56%,-40020.13,-0.25%
819,Entry short,SHORT,5/2/2021 21:00,"56,680.84",16.97932,-2422.44,-0.25%,353.85,0.04%,-5402.14,-0.56%,-40020.13,-0.25%
820,Exit long,SHORT,5/3/2021 0:00,"56,557.81",16.89405,-4488.75,-0.47%,395.49,0.04%,-10000.6,-1.04%,-44508.88,-0.47%
820,Entry long,LONG,5/2/2021 22:00,"56,823.51",16.89405,-4488.75,-0.47%,395.49,0.04%,-10000.6,-1.04%,-44508.88,-0.47%
821,Exit short,LONG,5/3/2021 2:00,"56,840.44",16.89406,-4774.77,-0.50%,1506.61,0.16%,-5780.81,-0.61%,-49283.65,-0.50%
821,Entry short,SHORT,5/3/2021 0:00,"56,557.81",16.89406,-4774.77,-0.50%,1506.61,0.16%,-5780.81,-0.61%,-49283.65,-0.50%
822,Exit long,SHORT,5/3/2021 23:00,"57,603.33",16.72604,12760.13,1.34%,35810.45,3.77%,-10511.31,-1.11%,-36523.52,1.34%
822,Entry long,LONG,5/3/2021 2:00,"56,840.44",16.72604,12760.13,1.34%,35810.45,3.77%,-10511.31,-1.11%,-36523.52,1.34%
823,Exit short,LONG,5/4/2021 18:00,"56,406.72",16.72605,20014.56,2.08%,50568.37,5.25%,-9478.15,-0.98%,-16508.96,2.08%
823,Entry short,SHORT,5/3/2021 23:00,"57,603.33",16.72605,20014.56,2.08%,50568.37,5.25%,-9478.15,-0.98%,-16508.96,2.08%
824,Exit long,SHORT,5/4/2021 21:00,"55,461.35",17.4357,-16483.19,-1.68%,434.67,0.04%,-21040.01,-2.14%,-32992.15,-1.68%
824,Entry long,LONG,5/4/2021 18:00,"56,406.72",17.4357,-16483.19,-1.68%,434.67,0.04%,-21040.01,-2.14%,-32992.15,-1.68%
825,Exit short,LONG,5/5/2021 16:00,"55,425.02",17.4357,633.44,0.07%,44658.93,4.62%,-1632.85,-0.17%,-32358.71,0.07%
825,Entry short,SHORT,5/4/2021 21:00,"55,461.35",17.4357,633.44,0.07%,44658.93,4.62%,-1632.85,-0.17%,-32358.71,0.07%
826,Exit long,SHORT,5/7/2021 0:00,"56,718.04",17.45856,22574.27,2.33%,51240.52,5.30%,-7420.24,-0.77%,-9784.44,2.33%
826,Entry long,LONG,5/5/2021 16:00,"55,425.02",17.45856,22574.27,2.33%,51240.52,5.30%,-7420.24,-0.77%,-9784.44,2.33%
827,Exit short,LONG,5/7/2021 19:00,"56,464.74",17.45856,4422.25,0.45%,26502.79,2.68%,-7055.53,-0.71%,-5362.19,0.45%
827,Entry short,SHORT,5/7/2021 0:00,"56,718.04",17.45856,4422.25,0.45%,26502.79,2.68%,-7055.53,-0.71%,-5362.19,0.45%
828,Exit long,SHORT,5/9/2021 12:00,"58,157.87",17.6152,29824.82,3.00%,53466.71,5.38%,-4165.99,-0.42%,24462.63,3.00%
828,Entry long,LONG,5/7/2021 19:00,"56,464.74",17.6152,29824.82,3.00%,53466.71,5.38%,-4165.99,-0.42%,24462.63,3.00%
829,Exit short,LONG,5/10/2021 5:00,"58,025.88",17.6152,2325.03,0.23%,33860.11,3.31%,-8143.33,-0.79%,26787.66,0.23%
829,Entry short,SHORT,5/9/2021 12:00,"58,157.87",17.6152,2325.03,0.23%,33860.11,3.31%,-8143.33,-0.79%,26787.66,0.23%
830,Exit long,SHORT,5/10/2021 18:00,"57,866.24",17.69533,-2824.88,-0.28%,26085.04,2.54%,-8420.85,-0.82%,23962.78,-0.28%
830,Entry long,LONG,5/10/2021 5:00,"58,025.88",17.69533,-2824.88,-0.28%,26085.04,2.54%,-8420.85,-0.82%,23962.78,-0.28%
831,Exit short,LONG,5/11/2021 22:00,"55,688.00",17.69533,38544.68,3.76%,79031.59,7.72%,-12872.64,-1.26%,62507.45,3.76%
831,Entry short,SHORT,5/10/2021 18:00,"57,866.24",17.69533,38544.68,3.76%,79031.59,7.72%,-12872.64,-1.26%,62507.45,3.76%
832,Exit long,SHORT,5/12/2021 18:00,"56,026.83",19.07964,6464.75,0.61%,44112.32,4.15%,-2723.05,-0.26%,68972.21,0.61%
832,Entry long,LONG,5/11/2021 22:00,"55,688.00",19.07964,6464.75,0.61%,44112.32,4.15%,-2723.05,-0.26%,68972.21,0.61%
833,Exit short,LONG,5/14/2021 9:00,"50,019.56",19.07964,114616.55,10.72%,191308.31,17.90%,-16659.77,-1.56%,183588.77,10.72%
833,Entry short,SHORT,5/12/2021 18:00,"56,026.83",19.07964,114616.55,10.72%,191308.31,17.90%,-16659.77,-1.56%,183588.77,10.72%
834,Exit long,SHORT,5/14/2021 11:00,"49,157.94",23.66576,-20390.89,-1.72%,1209.79,0.10%,-23631.44,-2.00%,163197.86,-1.72%
834,Entry long,LONG,5/14/2021 9:00,"50,019.56",23.66576,-20390.89,-1.72%,1209.79,0.10%,-23631.44,-2.00%,163197.86,-1.72%
835,Exit short,LONG,5/14/2021 16:00,"50,365.97",23.66246,-28584.96,-2.46%,8475.66,0.73%,-29867.47,-2.57%,134612.9,-2.46%
835,Entry short,SHORT,5/14/2021 11:00,"49,157.94",23.66246,-28584.96,-2.46%,8475.66,0.73%,-29867.47,-2.57%,134612.9,-2.46%
836,Exit long,SHORT,5/15/2021 4:00,"49,146.01",22.52736,-27482.48,-2.42%,25163.74,2.22%,-29307.42,-2.58%,107130.43,-2.42%
836,Entry long,LONG,5/14/2021 16:00,"50,365.97",22.52736,-27482.48,-2.42%,25163.74,2.22%,-29307.42,-2.58%,107130.43,-2.42%
837,Exit short,LONG,5/16/2021 12:00,"48,102.77",22.52737,23501.45,2.12%,60351.05,5.45%,-35007.31,-3.16%,130631.88,2.12%
837,Entry short,SHORT,5/15/2021 4:00,"49,146.01",22.52737,23501.45,2.12%,60351.05,5.45%,-35007.31,-3.16%,130631.88,2.12%
838,Exit long,SHORT,5/16/2021 23:00,"47,727.26",23.5045,-8826.17,-0.78%,39795.94,3.52%,-12616.27,-1.12%,121805.7,-0.78%
838,Entry long,LONG,5/16/2021 12:00,"48,102.77",23.5045,-8826.17,-0.78%,39795.94,3.52%,-12616.27,-1.12%,121805.7,-0.78%
839,Exit short,LONG,5/17/2021 19:00,"45,733.55",23.5045,46861.16,4.18%,129986.7,11.59%,-8704.42,-0.78%,168666.86,4.18%
839,Entry short,SHORT,5/16/2021 23:00,"47,727.26",23.5045,46861.16,4.18%,129986.7,11.59%,-8704.42,-0.78%,168666.86,4.18%
840,Exit long,SHORT,5/17/2021 23:00,"43,357.00",25.55613,-60735.42,-5.20%,1469.22,0.13%,-65872.2,-5.64%,107931.44,-5.20%
840,Entry long,LONG,5/17/2021 19:00,"45,733.55",25.55613,-60735.42,-5.20%,1469.22,0.13%,-65872.2,-5.64%,107931.44,-5.20%
841,Exit short,LONG,5/18/2021 9:00,"45,079.58",25.55369,-44018.27,-3.97%,34650.81,3.13%,-49173.99,-4.44%,63913.16,-3.97%
841,Entry short,SHORT,5/17/2021 23:00,"43,357.00",25.55369,-44018.27,-3.97%,34650.81,3.13%,-49173.99,-4.44%,63913.16,-3.97%
842,Exit long,SHORT,5/18/2021 21:00,"43,691.39",23.60851,-32773.1,-3.08%,16991.28,1.60%,-44138,-4.15%,31140.07,-3.08%
842,Entry long,LONG,5/18/2021 9:00,"45,079.58",23.60851,-32773.1,-3.08%,16991.28,1.60%,-44138,-4.15%,31140.07,-3.08%
843,Exit short,LONG,5/20/2021 2:00,"37,961.01",23.60053,135240,13.12%,323124.06,31.34%,-3168.61,-0.31%,166380.08,13.12%
843,Entry short,SHORT,5/18/2021 21:00,"43,691.39",23.60053,135240,13.12%,323124.06,31.34%,-3168.61,-0.31%,166380.08,13.12%
844,Exit long,SHORT,5/20/2021 8:00,"35,825.80",30.72572,-65605.87,-5.62%,68794.58,5.90%,-95588.02,-8.20%,100774.21,-5.62%
844,Entry long,LONG,5/20/2021 2:00,"37,961.01",30.72572,-65605.87,-5.62%,68794.58,5.90%,-95588.02,-8.20%,100774.21,-5.62%
845,Exit short,LONG,5/20/2021 11:00,"38,340.01",30.72573,-77250.94,-7.02%,9396.24,0.85%,-85208.59,-7.74%,23523.27,-7.02%
845,Entry short,SHORT,5/20/2021 8:00,"35,825.80",30.72573,-77250.94,-7.02%,9396.24,0.85%,-85208.59,-7.74%,23523.27,-7.02%
846,Exit long,SHORT,5/21/2021 13:00,"39,846.48",26.69441,40214.33,3.93%,109758.34,10.72%,-6139.98,-0.60%,63737.6,3.93%
846,Entry long,LONG,5/20/2021 11:00,"38,340.01",26.69441,40214.33,3.93%,109758.34,10.72%,-6139.98,-0.60%,63737.6,3.93%
847,Exit short,LONG,5/21/2021 18:00,"40,738.21",26.69589,-23805.52,-2.24%,16671.05,1.57%,-36133.15,-3.40%,39932.07,-2.24%
847,Entry short,SHORT,5/21/2021 13:00,"39,846.48",26.69589,-23805.52,-2.24%,16671.05,1.57%,-36133.15,-3.40%,39932.07,-2.24%
848,Exit long,SHORT,5/21/2021 23:00,"36,803.28",25.52719,-100447.7,-9.66%,26833.93,2.58%,-109607.88,-10.54%,-60515.63,-9.66%
848,Entry long,LONG,5/21/2021 18:00,"40,738.21",25.52719,-100447.7,-9.66%,26833.93,2.58%,-109607.88,-10.54%,-60515.63,-9.66%
849,Exit short,LONG,5/22/2021 9:00,"37,620.75",25.52719,-20867.71,-2.22%,84629.78,9.01%,-30233.13,-3.22%,-81383.34,-2.22%
849,Entry short,SHORT,5/21/2021 23:00,"36,803.28",25.52719,-20867.71,-2.22%,84629.78,9.01%,-30233.13,-3.22%,-81383.34,-2.22%
850,Exit long,SHORT,5/22/2021 12:00,"36,304.19",24.4178,-32147.5,-3.50%,11702.23,1.27%,-42624.69,-4.64%,-113530.84,-3.50%
850,Entry long,LONG,5/22/2021 9:00,"37,620.75",24.4178,-32147.5,-3.50%,11702.23,1.27%,-42624.69,-4.64%,-113530.84,-3.50%
851,Exit short,LONG,5/22/2021 17:00,"37,174.99",24.41781,-21263.03,-2.40%,26946.76,3.04%,-28041.9,-3.16%,-134793.88,-2.40%
851,Entry short,SHORT,5/22/2021 12:00,"36,304.19",24.41781,-21263.03,-2.40%,26946.76,3.04%,-28041.9,-3.16%,-134793.88,-2.40%
852,Exit long,SHORT,5/23/2021 4:00,"38,022.81",23.2754,19733.35,2.28%,38497.75,4.45%,-7913.4,-0.91%,-115060.52,2.28%
852,Entry long,LONG,5/22/2021 17:00,"37,174.99",23.2754,19733.35,2.28%,38497.75,4.45%,-7913.4,-0.91%,-115060.52,2.28%
853,Exit short,LONG,5/24/2021 9:00,"35,089.33",23.27391,68273.55,7.72%,160864.61,18.18%,-8778.69,-0.99%,-46786.97,7.72%
853,Entry short,SHORT,5/23/2021 4:00,"38,022.81",23.27391,68273.55,7.72%,160864.61,18.18%,-8778.69,-0.99%,-46786.97,7.72%
854,Exit long,SHORT,5/25/2021 18:00,"37,103.25",27.16532,54708.78,5.74%,131226.7,13.77%,-28749.87,-3.02%,7921.81,5.74%
854,Entry long,LONG,5/24/2021 9:00,"35,089.33",27.16532,54708.78,5.74%,131226.7,13.77%,-28749.87,-3.02%,7921.81,5.74%
855,Exit short,LONG,5/26/2021 1:00,"37,951.99",27.16532,-23056.29,-2.29%,18571.03,1.84%,-37431.91,-3.71%,-15134.49,-2.29%
855,Entry short,SHORT,5/25/2021 18:00,"37,103.25",27.16532,-23056.29,-2.29%,18571.03,1.84%,-37431.91,-3.71%,-15134.49,-2.29%
856,Exit long,SHORT,5/26/2021 23:00,"38,758.62",25.95031,20932.3,2.13%,74970.7,7.61%,-24418.98,-2.48%,5797.81,2.13%
856,Entry long,LONG,5/26/2021 1:00,"37,951.99",25.95031,20932.3,2.13%,74970.7,7.61%,-24418.98,-2.48%,5797.81,2.13%
857,Exit short,LONG,5/27/2021 7:00,"39,241.92",25.95029,-12541.77,-1.25%,22280.66,2.22%,-17959.42,-1.79%,-6743.96,-1.25%
857,Entry short,SHORT,5/26/2021 23:00,"38,758.62",25.95029,-12541.77,-1.25%,22280.66,2.22%,-17959.42,-1.79%,-6743.96,-1.25%
858,Exit long,SHORT,5/27/2021 9:00,"37,624.60",25.3111,-40936.15,-4.12%,29.87,0.00%,-44039.29,-4.43%,-47680.11,-4.12%
858,Entry long,LONG,5/27/2021 7:00,"39,241.92",25.3111,-40936.15,-4.12%,29.87,0.00%,-44039.29,-4.43%,-47680.11,-4.12%
859,Exit short,LONG,5/27/2021 14:00,"38,246.67",25.31109,-15745.27,-1.65%,12410.79,1.30%,-17095.11,-1.80%,-63425.38,-1.65%
859,Entry short,SHORT,5/27/2021 9:00,"37,624.60",25.31109,-15745.27,-1.65%,12410.79,1.30%,-17095.11,-1.80%,-63425.38,-1.65%
860,Exit long,SHORT,5/28/2021 4:00,"38,444.07",24.48774,4833.88,0.52%,53002.98,5.66%,-10299.3,-1.10%,-58591.5,0.52%
860,Entry long,LONG,5/27/2021 14:00,"38,246.67",24.48774,4833.88,0.52%,53002.98,5.66%,-10299.3,-1.10%,-58591.5,0.52%
861,Exit short,LONG,5/30/2021 12:00,"34,750.71",24.48774,90442.04,9.61%,124032.12,13.18%,-18201.25,-1.93%,31850.54,9.61%
861,Entry short,SHORT,5/28/2021 4:00,"38,444.07",24.48774,90442.04,9.61%,124032.12,13.18%,-18201.25,-1.93%,31850.54,9.61%
862,Exit long,SHORT,5/31/2021 8:00,"35,312.82",29.69132,16689.79,1.62%,51582.43,5.00%,-0.3,0.00%,48540.33,1.62%
862,Entry long,LONG,5/30/2021 12:00,"34,750.71",29.69132,16689.79,1.62%,51582.43,5.00%,-0.3,0.00%,48540.33,1.62%
863,Exit short,LONG,5/31/2021 17:00,"35,931.48",29.6929,-18369.81,-1.75%,34413.48,3.28%,-31835.84,-3.04%,30170.52,-1.75%
863,Entry short,SHORT,5/31/2021 8:00,"35,312.82",29.6929,-18369.81,-1.75%,34413.48,3.28%,-31835.84,-3.04%,30170.52,-1.75%
864,Exit long,SHORT,6/1/2021 15:00,"36,831.58",28.67314,25808.69,2.51%,56294.84,5.46%,-133.9,-0.01%,55979.21,2.51%
864,Entry long,LONG,5/31/2021 17:00,"35,931.48",28.67314,25808.69,2.51%,56294.84,5.46%,-133.9,-0.01%,55979.21,2.51%
865,Exit short,LONG,6/2/2021 12:00,"36,662.22",28.67048,4855.63,0.46%,33417.74,3.16%,-17443.69,-1.65%,60834.84,0.46%
