Trade #,Type,Signal,Date/Time,Price USDT,Quantity,P&L USDT,P&L %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %,Cumulative P&L USDT,Cumulative P&L %
1,Exit long,SHORT,2025-04-28 15:50,"94,587.8",10.665984,8870.9,0.89%,10973.16,1.10%,-865.01,-0.09%,8870.9,0.89%
1,Entry long,LONG,2025-04-28 10:25,"93,756.1",10.665984,8870.9,0.89%,10973.16,1.10%,-865.01,-0.09%,8870.9,0.89%
2,Exit short,LONG,2025-04-28 16:35,"94,744.7",10.665972,-1673.49,-0.17%,520.5,0.05%,-2708.09,-0.27%,7197.41,-0.17%
2,Entry short,SHORT,2025-04-28 15:50,"94,587.8",10.665972,-1673.49,-0.17%,520.5,0.05%,-2708.09,-0.27%,7197.41,-0.17%
3,Exit long,SHORT,2025-04-28 17:05,"94,648.2",10.630668,-1025.86,-0.10%,692.06,0.07%,-1134.29,-0.11%,6171.55,-0.10%
3,Entry long,LONG,2025-04-28 16:35,"94,744.7",10.630668,-1025.86,-0.10%,692.06,0.07%,-1134.29,-0.11%,6171.55,-0.10%
4,Exit short,LONG,2025-04-28 17:40,"95,100.0",10.630646,-4802.93,-0.48%,4135.32,0.41%,-5290.87,-0.53%,1368.62,-0.48%
4,Entry short,SHORT,2025-04-28 17:05,"94,648.2",10.630646,-4802.93,-0.48%,4135.32,0.41%,-5290.87,-0.53%,1368.62,-0.48%
5,Exit long,Close entry(s) order LONG,2025-04-28 19:15,"95,070.8",10.52966,-307.47,-0.03%,4106.57,0.41%,-1495.21,-0.15%,1061.16,-0.03%
5,Entry long,LONG,2025-04-28 17:40,"95,100.0",10.52966,-307.47,-0.03%,4106.57,0.41%,-1495.21,-0.15%,1061.16,-0.03%
6,Exit short,LONG,2025-04-28 23:45,"93,977.4",10.537252,10797.52,1.08%,17227.35,1.72%,-1377.22,-0.14%,11858.68,1.08%
6,Entry short,SHORT,2025-04-28 20:30,"95,002.1",10.537252,10797.52,1.08%,17227.35,1.72%,-1377.22,-0.14%,11858.68,1.08%
7,Exit long,SHORT,2025-04-29 00:20,"93,638.4",10.767042,-3650.03,-0.36%,1.08,0.00%,-4150.69,-0.41%,8208.65,-0.36%
7,Entry long,LONG,2025-04-28 23:45,"93,977.4",10.767042,-3650.03,-0.36%,1.08,0.00%,-4150.69,-0.41%,8208.65,-0.36%
8,Exit short,Close entry(s) order SHORT,2025-04-29 00:45,"93,837.9",10.767042,-2148.02,-0.21%,2282.61,0.23%,-2215.86,-0.22%,6060.63,-0.21%
8,Entry short,SHORT,2025-04-29 00:20,"93,638.4",10.767042,-2148.02,-0.21%,2282.61,0.23%,-2215.86,-0.22%,6060.63,-0.21%
9,Exit short,Close entry(s) order SHORT,2025-04-29 05:10,"94,589.2",10.642337,-590.65,-0.06%,3077.76,0.31%,-1527.18,-0.15%,5469.98,-0.06%
9,Entry short,SHORT,2025-04-29 03:20,"94,533.7",10.642337,-590.65,-0.06%,3077.76,0.31%,-1527.18,-0.15%,5469.98,-0.06%
10,Exit short,LONG,2025-04-29 07:45,"95,133.2",10.603997,-3322.23,-0.33%,0,0.00%,-3612.78,-0.36%,2147.74,-0.33%
10,Entry short,SHORT,2025-04-29 07:20,"94,819.9",10.603997,-3322.23,-0.33%,0,0.00%,-3612.78,-0.36%,2147.74,-0.33%
11,Exit long,SHORT,2025-04-29 09:05,"94,687.9",10.534153,-4690.86,-0.47%,2975.9,0.30%,-6061.35,-0.60%,-2543.11,-0.47%
11,Entry long,LONG,2025-04-29 07:45,"95,133.2",10.534153,-4690.86,-0.47%,2975.9,0.30%,-6061.35,-0.60%,-2543.11,-0.47%
12,Exit short,LONG,2025-04-29 13:20,"94,595.3",10.534153,975.46,0.10%,5623.13,0.56%,-2446.03,-0.25%,-1567.65,0.10%
12,Entry short,SHORT,2025-04-29 09:05,"94,687.9",10.534153,975.46,0.10%,5623.13,0.56%,-2446.03,-0.25%,-1567.65,0.10%
13,Exit long,SHORT,2025-04-29 15:55,"94,786.2",10.554777,2014.91,0.20%,4815.09,0.48%,-702.95,-0.07%,447.26,0.20%
13,Entry long,LONG,2025-04-29 13:20,"94,595.3",10.554777,2014.91,0.20%,4815.09,0.48%,-702.95,-0.07%,447.26,0.20%
14,Exit short,Close entry(s) order SHORT,2025-04-29 16:00,"94,983.2",10.554777,-2079.29,-0.21%,1.06,0.00%,-2096.18,-0.21%,-1632.04,-0.21%
14,Entry short,SHORT,2025-04-29 15:55,"94,786.2",10.554777,-2079.29,-0.21%,1.06,0.00%,-2096.18,-0.21%,-1632.04,-0.21%
15,Exit short,Close entry(s) order SHORT,2025-04-29 18:20,"95,180.0",10.524879,-3390.06,-0.34%,1660.83,0.17%,-4011.03,-0.40%,-5022.1,-0.34%
15,Entry short,SHORT,2025-04-29 16:15,"94,857.9",10.524879,-3390.06,-0.34%,1660.83,0.17%,-4011.03,-0.40%,-5022.1,-0.34%
16,Exit short,Close entry(s) order SHORT,2025-04-29 21:15,"94,845.8",10.467622,2166.8,0.22%,6137.17,0.62%,-876.14,-0.09%,-2855.3,0.22%
16,Entry short,SHORT,2025-04-29 18:50,"95,052.8",10.467622,2166.8,0.22%,6137.17,0.62%,-876.14,-0.09%,-2855.3,0.22%
17,Exit short,LONG,2025-04-30 06:50,"94,234.3",10.628636,-4437.46,-0.45%,1467.81,0.15%,-4486.35,-0.45%,-7292.76,-0.45%
17,Entry short,SHORT,2025-04-30 06:10,"93,816.8",10.628636,-4437.46,-0.45%,1467.81,0.15%,-4486.35,-0.45%,-7292.76,-0.45%
18,Exit long,SHORT,2025-04-30 11:40,"94,873.5",10.534435,6733.61,0.68%,9645.33,0.97%,-1610.72,-0.16%,-559.15,0.68%
18,Entry long,LONG,2025-04-30 06:50,"94,234.3",10.534435,6733.61,0.68%,9645.33,0.97%,-1610.72,-0.16%,-559.15,0.68%
19,Exit short,LONG,2025-04-30 12:05,"94,928.0",10.534457,-574.13,-0.06%,202.26,0.02%,-1733.97,-0.17%,-1133.27,-0.06%
19,Entry short,SHORT,2025-04-30 11:40,"94,873.5",10.534457,-574.13,-0.06%,202.26,0.02%,-1733.97,-0.17%,-1133.27,-0.06%
20,Exit long,SHORT,2025-04-30 12:45,"94,955.6",10.522339,290.42,0.03%,1523.63,0.15%,-432.47,-0.04%,-842.86,0.03%
20,Entry long,LONG,2025-04-30 12:05,"94,928.0",10.522339,290.42,0.03%,1523.63,0.15%,-432.47,-0.04%,-842.86,0.03%
21,Exit short,Close entry(s) order SHORT,2025-04-30 16:05,"94,724.1",10.522361,2435.93,0.24%,5401.13,0.54%,-46.3,0.00%,1593.07,0.24%
21,Entry short,SHORT,2025-04-30 12:45,"94,955.6",10.522361,2435.93,0.24%,5401.13,0.54%,-46.3,0.00%,1593.07,0.24%
22,Exit long,SHORT,2025-04-30 19:30,"94,879.3",10.550648,-554.96,-0.06%,2686.2,0.27%,-1147.91,-0.11%,1038.11,-0.06%
22,Entry long,LONG,2025-04-30 17:45,"94,931.9",10.550648,-554.96,-0.06%,2686.2,0.27%,-1147.91,-0.11%,1038.11,-0.06%
23,Exit short,LONG,2025-04-30 21:35,"94,244.0",10.550648,6702.83,0.67%,21430.48,2.14%,-1397.96,-0.14%,7740.93,0.67%
23,Entry short,SHORT,2025-04-30 19:30,"94,879.3",10.550648,6702.83,0.67%,21430.48,2.14%,-1397.96,-0.14%,7740.93,0.67%
24,Exit long,Close entry(s) order LONG,2025-04-30 23:15,"93,701.3",10.692869,-5803.02,-0.58%,99.44,0.01%,-6825.26,-0.68%,1937.91,-0.58%
24,Entry long,LONG,2025-04-30 21:35,"94,244.0",10.692869,-5803.02,-0.58%,99.44,0.01%,-6825.26,-0.68%,1937.91,-0.58%
25,Exit short,Close entry(s) order SHORT,2025-05-01 07:10,"94,256.9",10.602988,2531.99,0.25%,5786.05,0.58%,-1944.59,-0.19%,4469.91,0.25%
25,Entry short,SHORT,2025-05-01 04:40,"94,495.7",10.602988,2531.99,0.25%,5786.05,0.58%,-1944.59,-0.19%,4469.91,0.25%
26,Exit long,SHORT,2025-05-01 13:35,"94,946.8",10.604365,2381.74,0.24%,4496.25,0.45%,-967.12,-0.10%,6851.65,0.24%
26,Entry long,LONG,2025-05-01 09:20,"94,722.2",10.604365,2381.74,0.24%,4496.25,0.45%,-967.12,-0.10%,6851.65,0.24%
27,Exit short,Close entry(s) order SHORT,2025-05-01 14:45,"94,988.0",10.604376,-436.9,-0.04%,2040.28,0.20%,-640.5,-0.06%,6414.75,-0.04%
27,Entry short,SHORT,2025-05-01 13:35,"94,946.8",10.604376,-436.9,-0.04%,2040.28,0.20%,-640.5,-0.06%,6414.75,-0.04%
28,Exit long,SHORT,2025-05-01 21:00,"95,745.1",10.462822,-4650.72,-0.46%,5465.78,0.54%,-4682.11,-0.47%,1764.02,-0.46%
28,Entry long,LONG,2025-05-01 17:25,"96,189.6",10.462822,-4650.72,-0.46%,5465.78,0.54%,-4682.11,-0.47%,1764.02,-0.46%
29,Exit short,Close entry(s) order SHORT,2025-05-01 21:25,"96,289.7",10.462822,-5698.05,-0.57%,0,0.00%,-6954.64,-0.69%,-3934.03,-0.57%
29,Entry short,SHORT,2025-05-01 21:00,"95,745.1",10.462822,-5698.05,-0.57%,0,0.00%,-6954.64,-0.69%,-3934.03,-0.57%
30,Exit short,LONG,2025-05-02 01:50,"96,842.2",10.302411,-1642.2,-0.16%,3124.72,0.31%,-2820.8,-0.28%,-5576.24,-0.16%
30,Entry short,SHORT,2025-05-02 00:40,"96,682.8",10.302411,-1642.2,-0.16%,3124.72,0.31%,-2820.8,-0.28%,-5576.24,-0.16%
31,Exit long,Close entry(s) order LONG,2025-05-02 02:15,"96,429.2",10.268517,-4240.9,-0.43%,966.27,0.10%,-4505.82,-0.45%,-9817.13,-0.43%
31,Entry long,LONG,2025-05-02 01:50,"96,842.2",10.268517,-4240.9,-0.43%,966.27,0.10%,-4505.82,-0.45%,-9817.13,-0.43%
32,Exit short,LONG,2025-05-02 15:25,"96,582.2",10.276232,-2318.32,-0.23%,581.63,0.06%,-2565.97,-0.26%,-12135.45,-0.23%
32,Entry short,SHORT,2025-05-02 14:55,"96,356.6",10.276232,-2318.32,-0.23%,581.63,0.06%,-2565.97,-0.26%,-12135.45,-0.23%
33,Exit long,Close entry(s) order LONG,2025-05-02 16:05,"96,425.0",10.228247,-1607.88,-0.16%,1397.18,0.14%,-1820.63,-0.18%,-13743.33,-0.16%
33,Entry long,LONG,2025-05-02 15:25,"96,582.2",10.228247,-1607.88,-0.16%,1397.18,0.14%,-1820.63,-0.18%,-13743.33,-0.16%
34,Exit short,Close entry(s) order SHORT,2025-05-02 23:10,"97,639.0",10.157604,-5521.67,-0.56%,664.31,0.07%,-6123,-0.62%,-19265.01,-0.56%
34,Entry short,SHORT,2025-05-02 22:30,"97,095.4",10.157604,-5521.67,-0.56%,664.31,0.07%,-6123,-0.62%,-19265.01,-0.56%
35,Exit long,SHORT,2025-05-03 15:15,"96,121.6",10.185993,-1639.94,-0.17%,687.55,0.07%,-1927.19,-0.20%,-20904.95,-0.17%
35,Entry long,LONG,2025-05-03 14:40,"96,282.6",10.185993,-1639.94,-0.17%,687.55,0.07%,-1927.19,-0.20%,-20904.95,-0.17%
36,Exit short,Close entry(s) order SHORT,2025-05-03 15:35,"96,340.0",10.186004,-2224.62,-0.23%,85.56,0.01%,-2279.63,-0.23%,-23129.57,-0.23%
36,Entry short,SHORT,2025-05-03 15:15,"96,121.6",10.186004,-2224.62,-0.23%,85.56,0.01%,-2279.63,-0.23%,-23129.57,-0.23%
37,Exit long,SHORT,2025-05-03 22:50,"96,340.0",10.179423,3815.25,0.39%,4996.06,0.51%,-256.52,-0.03%,-19314.33,0.39%
37,Entry long,LONG,2025-05-03 19:25,"95,965.2",10.179423,3815.25,0.39%,4996.06,0.51%,-256.52,-0.03%,-19314.33,0.39%
38,Exit short,LONG,2025-05-04 01:15,"96,159.4",10.179423,1838.4,0.19%,5367.61,0.55%,-514.06,-0.05%,-17475.92,0.19%
38,Entry short,SHORT,2025-05-03 22:50,"96,340.0",10.179423,1838.4,0.19%,5367.61,0.55%,-514.06,-0.05%,-17475.92,0.19%
39,Exit long,Close entry(s) order LONG,2025-05-04 01:45,"96,054.9",10.217639,-1067.74,-0.11%,751,0.08%,-1117.81,-0.11%,-18543.67,-0.11%
39,Entry long,LONG,2025-05-04 01:15,"96,159.4",10.217639,-1067.74,-0.11%,751,0.08%,-1117.81,-0.11%,-18543.67,-0.11%
40,Exit long,SHORT,2025-05-04 08:45,"95,632.2",10.233299,-2823.37,-0.29%,114.61,0.01%,-4087.18,-0.42%,-21367.03,-0.29%
40,Entry long,LONG,2025-05-04 08:30,"95,908.1",10.233299,-2823.37,-0.29%,114.61,0.01%,-4087.18,-0.42%,-21367.03,-0.29%
41,Exit short,Close entry(s) order SHORT,2025-05-04 08:55,"95,937.4",10.233299,-3123.2,-0.32%,889.27,0.09%,-3760.74,-0.38%,-24490.23,-0.32%
41,Entry short,SHORT,2025-05-04 08:45,"95,632.2",10.233299,-3123.2,-0.32%,889.27,0.09%,-3760.74,-0.38%,-24490.23,-0.32%
42,Exit long,Close entry(s) order LONG,2025-05-04 09:50,"95,798.0",10.155699,-2613.06,-0.27%,2145.9,0.22%,-3086.32,-0.32%,-27103.3,-0.27%
42,Entry long,LONG,2025-05-04 09:00,"96,055.3",10.155699,-2613.06,-0.27%,2145.9,0.22%,-3086.32,-0.32%,-27103.3,-0.27%
43,Exit short,LONG,2025-05-04 17:50,"95,385.0",10.190825,845.84,0.09%,2453.95,0.25%,-795.9,-0.08%,-26257.46,0.09%
43,Entry short,SHORT,2025-05-04 16:25,"95,468.0",10.190825,845.84,0.09%,2453.95,0.25%,-795.9,-0.08%,-26257.46,0.09%
44,Exit long,SHORT,2025-05-04 18:55,"95,338.0",10.208528,-479.8,-0.05%,1253.61,0.13%,-714.6,-0.07%,-26737.26,-0.05%
44,Entry long,LONG,2025-05-04 17:50,"95,385.0",10.208528,-479.8,-0.05%,1253.61,0.13%,-714.6,-0.07%,-26737.26,-0.05%
45,Exit short,Close entry(s) order SHORT,2025-05-04 19:15,"95,462.1",10.20855,-1266.88,-0.13%,72.48,0.01%,-1280.15,-0.13%,-28004.14,-0.13%
45,Entry short,SHORT,2025-05-04 18:55,"95,338.0",10.20855,-1266.88,-0.13%,72.48,0.01%,-1280.15,-0.13%,-28004.14,-0.13%
46,Exit short,LONG,2025-05-05 07:30,"94,681.2",10.259939,572.5,0.06%,6367.32,0.66%,-2493.17,-0.26%,-27431.63,0.06%
46,Entry short,SHORT,2025-05-05 05:35,"94,737.0",10.259939,572.5,0.06%,6367.32,0.66%,-2493.17,-0.26%,-27431.63,0.06%
47,Exit long,SHORT,2025-05-05 08:10,"94,411.1",10.272032,-2774.48,-0.29%,707.74,0.07%,-3361.01,-0.35%,-30206.11,-0.29%
47,Entry long,LONG,2025-05-05 07:30,"94,681.2",10.272032,-2774.48,-0.29%,707.74,0.07%,-3361.01,-0.35%,-30206.11,-0.29%
48,Exit short,LONG,2025-05-05 09:35,"94,292.2",10.272032,1221.34,0.13%,9922.78,1.02%,-790.95,-0.08%,-28984.77,0.13%
48,Entry short,SHORT,2025-05-05 08:10,"94,411.1",10.272032,1221.34,0.13%,9922.78,1.02%,-790.95,-0.08%,-28984.77,0.13%
49,Exit long,SHORT,2025-05-05 10:20,"94,060.0",10.297938,-2391.18,-0.25%,595.22,0.06%,-2791.77,-0.29%,-31375.95,-0.25%
49,Entry long,LONG,2025-05-05 09:35,"94,292.2",10.297938,-2391.18,-0.25%,595.22,0.06%,-2791.77,-0.29%,-31375.95,-0.25%
50,Exit short,LONG,2025-05-05 11:20,"94,237.5",10.297938,-1827.88,-0.19%,888.71,0.09%,-1892.76,-0.20%,-33203.83,-0.19%
50,Entry short,SHORT,2025-05-05 10:20,"94,060.0",10.297938,-1827.88,-0.19%,888.71,0.09%,-1892.76,-0.20%,-33203.83,-0.19%
51,Exit long,SHORT,2025-05-05 14:15,"94,543.8",10.259144,3142.38,0.33%,5550.2,0.57%,-623.76,-0.06%,-30061.46,0.33%
51,Entry long,LONG,2025-05-05 11:20,"94,237.5",10.259144,3142.38,0.33%,5550.2,0.57%,-623.76,-0.06%,-30061.46,0.33%
52,Exit short,Close entry(s) order SHORT,2025-05-05 15:00,"94,696.4",10.259144,-1565.55,-0.16%,745.84,0.08%,-1602.48,-0.17%,-31627,-0.16%
52,Entry short,SHORT,2025-05-05 14:15,"94,543.8",10.259144,-1565.55,-0.16%,745.84,0.08%,-1602.48,-0.17%,-31627,-0.16%
53,Exit long,Close entry(s) order LONG,2025-05-05 20:40,"93,815.0",10.286148,-3376.94,-0.35%,2173.46,0.22%,-3839.82,-0.40%,-35003.94,-0.35%
53,Entry long,LONG,2025-05-05 19:15,"94,143.3",10.286148,-3376.94,-0.35%,2173.46,0.22%,-3839.82,-0.40%,-35003.94,-0.35%
54,Exit short,LONG,2025-05-06 04:10,"94,434.9",10.208141,991.21,0.10%,7327.4,0.76%,-598.2,-0.06%,-34012.73,0.10%
54,Entry short,SHORT,2025-05-06 02:35,"94,532.0",10.208141,991.21,0.10%,7327.4,0.76%,-598.2,-0.06%,-34012.73,0.10%
55,Exit long,SHORT,2025-05-06 06:40,"94,836.0",10.229134,4102.91,0.42%,7469.31,0.77%,-1337.97,-0.14%,-29909.83,0.42%
55,Entry long,LONG,2025-05-06 04:10,"94,434.9",10.229134,4102.91,0.42%,7469.31,0.77%,-1337.97,-0.14%,-29909.83,0.42%
56,Exit short,Close entry(s) order SHORT,2025-05-06 08:25,"94,800.1",10.229134,367.23,0.04%,4669.6,0.48%,-586.13,-0.06%,-29542.6,0.04%
56,Entry short,SHORT,2025-05-06 06:40,"94,836.0",10.229134,367.23,0.04%,4669.6,0.48%,-586.13,-0.06%,-29542.6,0.04%
57,Exit long,Close entry(s) order LONG,2025-05-06 20:10,"93,704.9",10.328948,-2584.3,-0.27%,463.77,0.05%,-2901.4,-0.30%,-32126.9,-0.27%
57,Entry long,LONG,2025-05-06 19:45,"93,955.1",10.328948,-2584.3,-0.27%,463.77,0.05%,-2901.4,-0.30%,-32126.9,-0.27%
58,Exit long,Close entry(s) order LONG,2025-05-07 03:00,"94,910.8",10.180518,-1630.92,-0.17%,497.83,0.05%,-2103.29,-0.22%,-33757.82,-0.17%
58,Entry long,LONG,2025-05-07 02:45,"95,071.0",10.180518,-1630.92,-0.17%,497.83,0.05%,-2103.29,-0.22%,-33757.82,-0.17%
59,Exit short,LONG,2025-05-07 05:00,"94,637.9",10.231681,-2061.68,-0.21%,1.02,0.00%,-2286.78,-0.24%,-35819.51,-0.21%
59,Entry short,SHORT,2025-05-07 04:30,"94,436.4",10.231681,-2061.68,-0.21%,1.02,0.00%,-2286.78,-0.24%,-35819.51,-0.21%
60,Exit long,SHORT,2025-05-07 09:00,"97,208.7",10.188101,26191.57,2.72%,31196.98,3.24%,-144.67,-0.02%,-9627.94,2.72%
60,Entry long,LONG,2025-05-07 05:00,"94,637.9",10.188101,26191.57,2.72%,31196.98,3.24%,-144.67,-0.02%,-9627.94,2.72%
61,Exit short,LONG,2025-05-07 11:15,"96,655.8",10.188101,5633,0.57%,10753.54,1.09%,-370.85,-0.04%,-3994.94,0.57%
61,Entry short,SHORT,2025-05-07 09:00,"97,208.7",10.188101,5633,0.57%,10753.54,1.09%,-370.85,-0.04%,-3994.94,0.57%
62,Exit long,SHORT,2025-05-07 11:40,"96,461.2",10.304659,-2005.29,-0.20%,0,0.00%,-2695.7,-0.27%,-6000.22,-0.20%
62,Entry long,LONG,2025-05-07 11:15,"96,655.8",10.304659,-2005.29,-0.20%,0,0.00%,-2695.7,-0.27%,-6000.22,-0.20%
63,Exit short,Close entry(s) order SHORT,2025-05-07 13:15,"96,613.6",10.304659,-1570.43,-0.16%,1990.86,0.20%,-1570.43,-0.16%,-7570.65,-0.16%
63,Entry short,SHORT,2025-05-07 11:40,"96,461.2",10.304659,-1570.43,-0.16%,1990.86,0.20%,-1570.43,-0.16%,-7570.65,-0.16%
64,Exit long,Close entry(s) order LONG,2025-05-08 00:25,"96,677.8",10.244093,-2052.92,-0.21%,147.51,0.01%,-3054.79,-0.31%,-9623.57,-0.21%
64,Entry long,LONG,2025-05-07 23:55,"96,878.2",10.244093,-2052.92,-0.21%,147.51,0.01%,-3054.79,-0.31%,-9623.57,-0.21%
65,Exit long,SHORT,2025-05-08 06:45,"96,990.0",10.189236,-2122.42,-0.21%,1686.32,0.17%,-2555.46,-0.26%,-11745.99,-0.21%
65,Entry long,LONG,2025-05-08 05:45,"97,198.3",10.189236,-2122.42,-0.21%,1686.32,0.17%,-2555.46,-0.26%,-11745.99,-0.21%
66,Exit short,Close entry(s) order SHORT,2025-05-08 07:25,"97,045.9",10.189236,-569.58,-0.06%,727.51,0.07%,-1205.39,-0.12%,-12315.56,-0.06%
66,Entry short,SHORT,2025-05-08 06:45,"96,990.0",10.189236,-569.58,-0.06%,727.51,0.07%,-1205.39,-0.12%,-12315.56,-0.06%
67,Exit long,SHORT,2025-05-08 11:55,"98,943.8",10.076356,9308.54,0.94%,13646.41,1.38%,-292.21,-0.03%,-3007.03,0.94%
67,Entry long,LONG,2025-05-08 09:15,"98,020.0",10.076356,9308.54,0.94%,13646.41,1.38%,-292.21,-0.03%,-3007.03,0.94%
68,Exit short,Close entry(s) order SHORT,2025-05-08 13:30,"98,796.5",10.076356,1484.25,0.15%,2657.14,0.27%,-1496.34,-0.15%,-1522.78,0.15%
68,Entry short,SHORT,2025-05-08 11:55,"98,943.8",10.076356,1484.25,0.15%,2657.14,0.27%,-1496.34,-0.15%,-1522.78,0.15%
69,Exit long,SHORT,2025-05-08 18:00,"99,729.9",10.015178,334.51,0.03%,1670.53,0.17%,-2001.03,-0.20%,-1188.27,0.03%
69,Entry long,LONG,2025-05-08 15:50,"99,696.5",10.015178,334.51,0.03%,1670.53,0.17%,-2001.03,-0.20%,-1188.27,0.03%
70,Exit short,Close entry(s) order SHORT,2025-05-08 21:30,"99,456.5",10.015168,2738.15,0.27%,6808.31,0.68%,-1,0.00%,1549.87,0.27%
70,Entry short,SHORT,2025-05-08 18:00,"99,729.9",10.015168,2738.15,0.27%,6808.31,0.68%,-1,0.00%,1549.87,0.27%
71,Exit long,SHORT,2025-05-09 00:50,"100,818.9",9.906526,-2785.71,-0.28%,5811.17,0.58%,-3501.96,-0.35%,-1235.84,-0.28%
71,Entry long,LONG,2025-05-08 23:40,"101,100.1",9.906526,-2785.71,-0.28%,5811.17,0.58%,-3501.96,-0.35%,-1235.84,-0.28%
72,Exit short,LONG,2025-05-09 01:25,"101,312.1",9.906517,-4885.89,-0.49%,3.96,0.00%,-5426.79,-0.54%,-6121.74,-0.49%
72,Entry short,SHORT,2025-05-09 00:50,"100,818.9",9.906517,-4885.89,-0.49%,3.96,0.00%,-5426.79,-0.54%,-6121.74,-0.49%
73,Exit long,Close entry(s) order LONG,2025-05-09 02:15,"101,021.6",9.810045,-2849.82,-0.29%,1221.35,0.12%,-3060.73,-0.31%,-8971.55,-0.29%
73,Entry long,LONG,2025-05-09 01:25,"101,312.1",9.810045,-2849.82,-0.29%,1221.35,0.12%,-3060.73,-0.31%,-8971.55,-0.29%
74,Exit short,LONG,2025-05-09 05:45,"103,171.5",9.66345,-5964.28,-0.60%,1853.45,0.19%,-6015.5,-0.61%,-14935.83,-0.60%
74,Entry short,SHORT,2025-05-09 05:05,"102,554.3",9.66345,-5964.28,-0.60%,1853.45,0.19%,-6015.5,-0.61%,-14935.83,-0.60%
75,Exit long,SHORT,2025-05-09 06:30,"102,818.7",9.547832,-3368.47,-0.34%,272.11,0.03%,-4060.69,-0.41%,-18304.31,-0.34%
75,Entry long,LONG,2025-05-09 05:45,"103,171.5",9.547832,-3368.47,-0.34%,272.11,0.03%,-4060.69,-0.41%,-18304.31,-0.34%
76,Exit short,LONG,2025-05-09 07:00,"103,228.0",9.547832,-3907.93,-0.40%,211.01,0.02%,-4308.94,-0.44%,-22212.24,-0.40%
76,Entry short,SHORT,2025-05-09 06:30,"102,818.7",9.547832,-3907.93,-0.40%,211.01,0.02%,-4308.94,-0.44%,-22212.24,-0.40%
77,Exit long,SHORT,2025-05-09 07:15,"103,019.2",9.472099,-1977.77,-0.20%,0.95,0.00%,-2347.19,-0.24%,-24190.01,-0.20%
77,Entry long,LONG,2025-05-09 07:00,"103,228.0",9.472099,-1977.77,-0.20%,0.95,0.00%,-2347.19,-0.24%,-24190.01,-0.20%
78,Exit short,Close entry(s) order SHORT,2025-05-09 07:20,"103,117.1",9.472117,-927.32,-0.10%,998.36,0.10%,-927.32,-0.10%,-25117.33,-0.10%
78,Entry short,SHORT,2025-05-09 07:15,"103,019.2",9.472117,-927.32,-0.10%,998.36,0.10%,-927.32,-0.10%,-25117.33,-0.10%
79,Exit short,Close entry(s) order SHORT,2025-05-09 09:00,"103,070.1",9.471234,-1319.34,-0.14%,3976.02,0.41%,-1839.31,-0.19%,-26436.68,-0.14%
79,Entry short,SHORT,2025-05-09 07:25,"102,930.8",9.471234,-1319.34,-0.14%,3976.02,0.41%,-1839.31,-0.19%,-26436.68,-0.14%
80,Exit long,SHORT,2025-05-09 15:50,"102,831.2",9.434749,-3375.75,-0.35%,11170.74,1.15%,-5428.75,-0.56%,-29812.43,-0.35%
80,Entry long,LONG,2025-05-09 14:00,"103,189.0",9.434749,-3375.75,-0.35%,11170.74,1.15%,-5428.75,-0.56%,-29812.43,-0.35%
81,Exit short,LONG,2025-05-09 17:10,"102,969.3",9.434758,-1302.94,-0.13%,4289.98,0.44%,-4024.87,-0.41%,-31115.37,-0.13%
81,Entry short,SHORT,2025-05-09 15:50,"102,831.2",9.434758,-1302.94,-0.13%,4289.98,0.44%,-4024.87,-0.41%,-31115.37,-0.13%
82,Exit long,Close entry(s) order LONG,2025-05-09 20:05,"102,901.3",9.409451,-639.84,-0.07%,4523.12,0.47%,-3170.04,-0.33%,-31755.21,-0.07%
82,Entry long,LONG,2025-05-09 17:10,"102,969.3",9.409451,-639.84,-0.07%,4523.12,0.47%,-3170.04,-0.33%,-31755.21,-0.07%
83,Exit long,Close entry(s) order LONG,2025-05-10 05:50,"102,863.6",9.402388,-1082.21,-0.11%,545.34,0.06%,-1082.21,-0.11%,-32837.43,-0.11%
83,Entry long,LONG,2025-05-10 05:15,"102,978.7",9.402388,-1082.21,-0.11%,545.34,0.06%,-1082.21,-0.11%,-32837.43,-0.11%
84,Exit long,Close entry(s) order LONG,2025-05-10 07:45,"102,839.9",9.399217,-547.97,-0.06%,1724.76,0.18%,-584.63,-0.06%,-33385.4,-0.06%
84,Entry long,LONG,2025-05-10 06:30,"102,898.2",9.399217,-547.97,-0.06%,1724.76,0.18%,-584.63,-0.06%,-33385.4,-0.06%
85,Exit long,SHORT,2025-05-10 15:55,"103,583.3",9.319309,-1289.79,-0.13%,3210.5,0.33%,-2874.07,-0.30%,-34675.19,-0.13%
85,Entry long,LONG,2025-05-10 15:00,"103,721.7",9.319309,-1289.79,-0.13%,3210.5,0.33%,-2874.07,-0.30%,-34675.19,-0.13%
86,Exit short,LONG,2025-05-10 16:40,"103,813.1",9.319309,-2141.58,-0.22%,2537.65,0.26%,-2348.47,-0.24%,-36816.77,-0.22%
86,Entry short,SHORT,2025-05-10 15:55,"103,583.3",9.319309,-2141.58,-0.22%,2537.65,0.26%,-2348.47,-0.24%,-36816.77,-0.22%
87,Exit long,Close entry(s) order LONG,2025-05-10 17:40,"103,652.4",9.278033,-1490.98,-0.15%,539.98,0.06%,-1643.14,-0.17%,-38307.75,-0.15%
