time,open,high,low,close,Buy4,Sell4,ADX Trên Threshold,ADX Dưới Threshold,Ngưỡng Threshold,RROF Smooth,Signal Line,Mua4 khung lớn,SELL4 khung lớn
2024-05-11T16:30:00+07:00,60691.9,60883,60687,60876.2,0,0,NaN,-8.452725511284022,0,-4.773298168514175,2.63582522700245,0,0
2024-05-11T17:00:00+07:00,60876.2,60886.8,60792.4,60808.1,0,0,NaN,-8.8227021729964,0,-7.649919317223278,-2.2982145590872913,0,0
2024-05-11T17:30:00+07:00,60808.1,60811,60656.8,60725.1,0,0,NaN,-8.390760253481606,0,-12.438408366539857,-7.001481726586091,0,0
2024-05-11T18:00:00+07:00,60725.1,60747.1,60432.6,60620.2,0,0,NaN,-6.994948601146241,0,-18.557425297462817,-11.863155383490954,0,0
2024-05-11T18:30:00+07:00,60620.3,60770.1,60620.3,60654.5,0,0,NaN,-5.887484128099793,0,-20.503162979333485,-15.608925199273266,0,0
2024-05-11T19:00:00+07:00,60654.6,60785,60654.5,60750,0,0,NaN,-4.986458828366921,0,-17.115687379468334,-17.052673383824473,0,0
2024-05-11T19:30:00+07:00,60750,60797.2,60602.6,60681,0,0,NaN,-3.9171847466946694,0,-16.297522162871104,-17.400873882112986,0,0
2024-05-11T20:00:00+07:00,60681,60914,60634.1,60760.9,0,0,NaN,-3.9233801226914586,0,-12.75981403706241,-15.99333148208875,0,0
2024-05-11T20:30:00+07:00,60760.9,60969.9,60730,60939.2,0,0,NaN,-4.3673142328358985,0,-3.8179794964915,-11.583750523839374,0,0
2024-05-11T21:00:00+07:00,60939.1,60973.2,60821.9,60821.9,0,0,NaN,-4.805898821602536,0,-0.7455003597026797,-7.1326395733918115,0,0
2024-05-11T21:30:00+07:00,60821.9,60852.8,60748,60806.2,0,0,NaN,-4.773938009314421,0,0.8284705839939152,-3.4740491496874384,0,0
2024-05-11T22:00:00+07:00,60806.1,61491.4,60806.1,61059.9,0,0,NaN,-4.238223223872431,0,4.658795900812651,0.26503918205903076,0,0
2024-05-11T22:30:00+07:00,61060,61221,60842.9,61146.1,0,0,NaN,-3.740773780247725,0,10.117662141019993,4.426661722962364,0,0
2024-05-11T23:00:00+07:00,61146.1,61390,61060,61273.9,0,0,NaN,-2.7132176911141634,0,17.578923128440586,9.550206181133733,0,0
2024-05-11T23:30:00+07:00,61273.9,61295.9,61061.2,61160,0,0,NaN,-1.759058465490142,0,19.435007509533456,13.865985258007253,0,0
2024-05-12T00:00:00+07:00,61160,61215.6,60978,60985.9,0,0,NaN,-1.443498941489274,0,15.72828677886414,15.600823566708595,0,0
2024-05-12T00:30:00+07:00,60985.9,61133,60976.8,61070.2,0,0,NaN,-1.158810565201648,0,14.118422079785402,15.80571922939234,0,0
2024-05-12T01:00:00+07:00,61070.1,61141.9,60981.6,61097.8,0,0,NaN,-0.8569617488224388,0,13.522392691200741,15.181296683949682,0,0
2024-05-12T01:30:00+07:00,61097.7,61275.1,61097.7,61180,0,0,NaN,-0.03944904141379624,0,14.418592097242167,14.62862523717545,0,0
2024-05-12T02:00:00+07:00,61180,61192.8,61048.2,61064,0,0,0.3306850768290026,NaN,0,10.978714027097666,13.140016502432946,0,0
2024-05-12T02:30:00+07:00,61064,61140.9,61022.6,61112.9,0,0,0.47098563701121066,NaN,0,10.002935957180942,11.889901309880583,0,0
2024-05-12T03:00:00+07:00,61113,61129.9,60851.2,60940.7,0,0,NaN,-0.6377286779108751,0,5.403496215277391,9.488329591472587,0,0
2024-05-12T03:30:00+07:00,60940.7,61016.8,60720.3,60986.1,0,0,NaN,-2.297071568999705,0,5.18920141264396,7.596321329820645,0,0
2024-05-12T04:00:00+07:00,60986.1,60986.1,60808,60889.9,0,0,NaN,-3.8378899678679055,0,3.012504600295158,5.534293549289557,0,0
2024-05-12T04:30:00+07:00,60890,60940,60806,60890.1,0,0,NaN,-5.2560611974707285,0,1.3152740361324757,3.6669280805007074,0,0
2024-05-12T05:00:00+07:00,60890,60959.4,60856.5,60905,0,0,NaN,-6.627465950034157,0,0.4053132673304479,2.1404716881755284,0,0
2024-05-12T05:30:00+07:00,60905,60964.7,60869,60879.7,0,0,NaN,-7.862909509276452,0,-1.0626259817656651,0.7645437254750111,0,0
2024-05-12T06:00:00+07:00,60879.8,60964.1,60871,60951.2,0,0,NaN,-9.010107100001447,0,2.0859823473853902,0.8692266856277162,0,0
2024-05-12T06:30:00+07:00,60951.3,60951.3,60729.4,60809.2,0,0,NaN,-9.202541969256774,0,0.27619997107895244,0.5775301246955133,0,0
2024-05-12T07:00:00+07:00,60809.2,61081.3,60778,60982.3,0,0,NaN,-10.283173524362802,0,3.3848059153113144,1.5044558537885113,0,0
2024-05-12T07:30:00+07:00,60982.2,61030,60928,60951.9,0,0,NaN,-11.286617111246965,0,4.873414309855257,2.789615589117568,0,0
2024-05-12T08:00:00+07:00,60951.9,61059.9,60863.4,60882.6,0,0,NaN,-11.83699943778739,0,1.7614235960571674,2.7395716836789403,0,0
2024-05-12T08:30:00+07:00,60882.6,60917,60824.6,60840.7,0,0,NaN,-12.071903763231836,0,-3.5998978437322493,0.7141506597889854,0,0
2024-05-12T09:00:00+07:00,60840.7,60884.3,60800.4,60840.4,0,0,NaN,-12.116944763864748,0,-8.700929392920424,-2.632555534422519,0,0
2024-05-12T09:30:00+07:00,60840.4,60953.8,60825.1,60898.9,0,0,NaN,-12.774573263529122,0,-10.179396220969886,-5.873608713717219,0,0
2024-05-12T10:00:00+07:00,60898.9,60916.1,60831.2,60912.7,0,0,NaN,-13.385228298931755,0,-8.526989391671682,-7.659579474160437,0,0
2024-05-12T10:30:00+07:00,60912.8,60947,60848,60902.5,0,0,NaN,-14.195453953503966,0,-7.203976641612393,-8.111185737815429,0,0
2024-05-12T11:00:00+07:00,60902.6,61028.4,60882.5,60986.4,0,0,NaN,-14.25330312664009,0,0.15045937900984033,-5.5136199787517075,0,0
2024-05-12T11:30:00+07:00,60986.4,61097,60965.9,61065.4,0,0,NaN,-13.78440043467679,0,11.517157002102959,0.6228211731602485,0,0
2024-05-12T12:00:00+07:00,61065.4,61065.5,60963.1,60984.5,0,0,NaN,-13.378825861405588,0,14.800944529915828,6.505985741341601,0,0
2024-05-12T12:30:00+07:00,60984.6,61050,60946,61018.2,0,0,NaN,-13.193271302184385,0,18.50954502288462,11.959994423786839,0,0
2024-05-12T13:00:00+07:00,61018.2,61042.6,60950,60987,0,0,NaN,-13.020970640050413,0,18.39206619969595,15.57240787086543,0,0
2024-05-12T13:30:00+07:00,60987,61004.4,60909,60920,0,0,NaN,-13.34902556563346,0,12.419154457635655,15.487447881170034,0,0
2024-05-12T14:00:00+07:00,60920,60973,60756.5,60781.1,0,0,NaN,-13.226120473897348,0,0.5226507857226922,10.619073662261934,0,0
2024-05-12T14:30:00+07:00,60781.1,60804.4,60557.3,60803.8,0,0,NaN,-11.789141000102862,0,-6.713206422885441,4.071714121576469,0,0
2024-05-12T15:00:00+07:00,60803.8,60931.4,60757.7,60887.6,0,0,NaN,-11.66063318540134,0,-6.622588612841606,-1.011162752240964,0,0
2024-05-12T15:30:00+07:00,60887.6,61090.2,60887.6,61036.3,0,0,NaN,-12.477838090979802,0,-0.38493742701637296,-2.339346988401572,0,0
2024-05-12T16:00:00+07:00,61036.2,61044.5,60930.9,61029.9,0,0,NaN,-13.236671217588372,0,6.20265630109509,-0.21986640674420316,0,0
2024-05-12T16:30:00+07:00,61029.9,61060,60950,60975.7,0,0,NaN,-13.826592671966607,0,9.935162682592109,3.5582161791815423,0,0
2024-05-12T17:00:00+07:00,60975.8,61299.7,60920.5,61256.6,0,0,NaN,-12.897822035155091,0,18.44351969080111,9.544916974718994,0,0
2024-05-12T17:30:00+07:00,61256.6,61361.9,61077.1,61148,0,0,NaN,-11.729474878460309,0,20.634646638510752,14.584878345247224,0,0
2024-05-12T18:00:00+07:00,61148,61214.2,61081.6,61161.9,0,0,NaN,-10.644581090100866,0,21.34831045285938,18.045578637134835,0,0
2024-05-12T18:30:00+07:00,61161.9,61190.8,61082.2,61120,0,0,NaN,-9.637179715195668,0,18.688369157317457,19.17074863851676,0,0
2024-05-12T19:00:00+07:00,61120.1,61162.9,61053.2,61093.6,0,0,NaN,-8.993928660476648,0,14.338534755810871,18.013592982314997,0,0
2024-05-12T19:30:00+07:00,61093.5,61221.9,61050,61139.9,0,0,NaN,-8.044288134110072,0,12.56980937457958,15.973304060821551,0,0
2024-05-12T20:00:00+07:00,61135,61161,61065.1,61135.5,0,0,NaN,-7.1624790739125395,0,11.694398454553658,14.032792187067567,0,0
2024-05-12T20:30:00+07:00,61135.4,61227.4,61096.4,61172.6,0,0,NaN,-5.947495786822035,0,12.782468769351423,13.050986963843313,0,0
2024-05-12T21:00:00+07:00,61172.6,61302,61160.3,61205,0,0,NaN,-4.415869823931136,0,15.568957227859704,13.569067339022348,0,0
2024-05-12T21:30:00+07:00,61204.9,61234.3,61100.2,61154,0,0,NaN,-3.695619697086183,0,14.623862535954846,13.98007694553028,0,0
2024-05-12T22:00:00+07:00,61154,61331.3,61123,61298.9,0,0,NaN,-2.489974279336579,0,18.872826549634954,15.788386037921983,0,0
2024-05-12T22:30:00+07:00,61299,61598.8,61220,61395.9,0,0,NaN,-0.2951202359453191,0,25.011627559498866,19.222760988597965,0,0
2024-05-12T23:00:00+07:00,61395.9,61849.4,61340.1,61680,0,0,2.4017635983212564,NaN,0,33.05938247286472,24.451905636732885,0,0
2024-05-12T23:30:00+07:00,61679.9,61773.4,61315,61315,0,0,4.664273080616383,NaN,0,29.630688335807175,27.186357992281078,0,0
2024-05-13T00:00:00+07:00,61315.1,61562.2,61158.3,61413.1,0,0,5.36926075074361,NaN,0,28.358490317936162,28.559295601342424,1,0
2024-05-13T00:30:00+07:00,61413.1,61648,61353.3,61585,1,0,6.315629326140616,NaN,0,29.38550811648459,29.358930624454494,0,0
2024-05-13T01:00:00+07:00,61585,61620.5,61429.1,61492.3,0,0,7.194400146152127,NaN,0,27.964960773411143,28.984204428752108,0,0
2024-05-13T01:30:00+07:00,61492.3,61496.7,61321.4,61344.3,0,0,7.091953892756628,NaN,0,22.399257880672923,26.55735505454283,0,0
2024-05-13T02:00:00+07:00,61344.3,61350.5,61173.6,61319.7,0,0,5.905397229320325,NaN,0,17.457843370923914,23.194042483230003,0,0
2024-05-13T02:30:00+07:00,61319.7,61420,61313.5,61393.5,0,0,5.140886128760975,NaN,0,14.91772732804614,19.79554756195013,0,0
2024-05-13T03:00:00+07:00,61393.4,61415.6,61276.9,61363.1,0,0,4.167293300262827,NaN,0,13.593727835873969,16.851770342605544,0,0
2024-05-13T03:30:00+07:00,61363.1,61390.4,61255.4,61257.1,0,0,3.1046326586311075,NaN,0,9.845110638838962,13.711239409623325,0,0
2024-05-13T04:00:00+07:00,61257.1,61289.3,60870,61052.3,0,0,2.272135034861776,NaN,0,1.4634553883354795,8.984813402111422,0,1
2024-05-13T04:30:00+07:00,61052.3,61302.9,61000,61219.9,0,1,1.4149432241785824,NaN,0,-0.648270095175512,4.950199066251688,0,0
2024-05-13T05:00:00+07:00,61219.9,61381.3,61179,61332.3,0,0,0.1323643770305516,NaN,0,1.399847221371208,2.805364733647488,0,0
2024-05-13T05:30:00+07:00,61332.4,61399,61280.4,61310,0,0,NaN,-1.1683441140406003,0,2.969853299818479,2.085057767637374,0,0
2024-05-13T06:00:00+07:00,61310,61446,61248.2,61418.8,0,0,NaN,-2.673477143755541,0,7.965962590698199,3.7383788676575325,0,0
2024-05-13T06:30:00+07:00,61418.9,61527.5,61362.9,61455.8,0,0,NaN,-3.9678927142520486,0,13.74277078861935,7.442579236860793,0,0
2024-05-13T07:00:00+07:00,61455.7,61718.7,61454.9,61687.3,0,0,NaN,-4.169492412634991,0,23.297300145980046,13.513001698498693,0,0
2024-05-13T07:30:00+07:00,61687.3,61787.6,61460,61485.6,0,0,NaN,-4.043029669033739,0,23.946377338594818,18.203411874931145,0,0
2024-05-13T08:00:00+07:00,61485.5,61528.1,61267,61428.6,0,0,NaN,-5.146235005981264,0,21.59154541501736,20.60577606902287,0,0
2024-05-13T08:30:00+07:00,61428.6,61430,61155.3,61394,0,0,NaN,-6.355668808107694,0,19.258844209221035,20.989127053502568,0,0
2024-05-13T09:00:00+07:00,61394,61486.5,61065.7,61105.2,0,0,NaN,-7.030840010746026,0,9.546111772905379,17.382041784642183,0,0
2024-05-13T09:30:00+07:00,61105.1,61289,60921.4,61023.3,0,0,NaN,-7.004371392080252,0,-1.9831103707177817,10.211659735621684,0,0
2024-05-13T10:00:00+07:00,61023.2,61087.8,60750,60818.7,0,0,NaN,-6.313963638126776,0,-15.187019750024737,0.3253352612787173,0,0
2024-05-13T10:30:00+07:00,60818.7,61167,60790.5,61130,0,0,NaN,-6.163006378750978,0,-18.656283629214386,-8.108517366886161,0,0
2024-05-13T11:00:00+07:00,61130,61154.2,60969.6,61026.8,0,0,NaN,-6.022831780759162,0,-21.516581387861645,-14.81261397831801,0,0
2024-05-13T11:30:00+07:00,61026.8,61052,60869.8,60956.9,0,0,NaN,-5.48064933667731,0,-24.185856295665182,-19.68810718587886,0,0
2024-05-13T12:00:00+07:00,60957,60990.5,60879.9,60891.4,0,0,NaN,-4.977194210029875,0,-27.750207058485874,-23.502919443141902,0,0
2024-05-13T12:30:00+07:00,60891.4,60960.2,60765,60837.8,0,0,NaN,-4.044829942884949,0,-30.725093072414296,-26.59155392586321,0,0
2024-05-13T13:00:00+07:00,60837.8,61225.4,60757.6,61194.4,0,0,NaN,-4.89505948993369,0,-25.552403048667145,-26.920086845842835,0,0
2024-05-13T13:30:00+07:00,61194.4,61552.6,61163.6,61479.1,0,0,NaN,-5.470741104488656,0,-15.971834040364081,-23.59535546842459,0,0
2024-05-13T14:00:00+07:00,61479.1,61744.2,61431.5,61666,0,0,NaN,-5.322179568569176,0,-4.882757454529631,-16.943915052228025,0,0
2024-05-13T14:30:00+07:00,61665.9,62426,61522,62296.6,0,0,NaN,-3.5372932518415467,0,8.07788831345803,-7.25913263611128,0,0
2024-05-13T15:00:00+07:00,62296.5,62914.5,62296.5,62713.5,0,0,NaN,-1.14881583297106,0,21.129273414581007,4.387571788916864,0,0
2024-05-13T15:30:00+07:00,62713.5,63107.6,62588.3,62749.5,0,0,1.3041948727503971,NaN,0,31.586920996422343,16.06320097542577,0,0
2024-05-13T16:00:00+07:00,62749.4,63289.3,62749.4,63081,0,0,3.7876612741701123,NaN,0,41.03027339475178,27.077326025038516,0,0
2024-05-13T16:30:00+07:00,63081,63170,62940,63028.3,0,0,6.093737218345563,NaN,0,46.08196528011447,35.97520787409777,0,0
2024-05-13T17:00:00+07:00,63028.3,63068.6,62601.2,62634.3,0,0,6.743641424542584,NaN,0,42.504725903295075,40.283028415240956,0,0
2024-05-13T17:30:00+07:00,62633.1,62696,62350,62642,0,0,6.4078398335896445,NaN,0,38.989478333953265,41.123977260614396,0,0
2024-05-13T18:00:00+07:00,62642,62727.8,62461.5,62571.3,0,0,6.1618226729818275,NaN,0,34.64526899775871,39.326175999298165,0,0
2024-05-13T18:30:00+07:00,62571.3,62748.9,62563.6,62700,0,0,5.979386608848987,NaN,0,32.485662868851115,36.60461616159032,0,0
2024-05-13T19:00:00+07:00,62699.9,62824.6,62400,62729.5,0,0,5.171767837147996,NaN,0,31.862253100405102,34.24489376946052,0,0
2024-05-13T19:30:00+07:00,62729.5,62887.5,62658.9,62817.9,0,0,4.582270585495472,NaN,0,33.163609325539525,33.26693759768947,0,0
