Trade #,Type,Signal,Date/Time,Price USDT,Quantity,P&L USDT,P&L %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %,Cumulative P&L USDT,Cumulative P&L %
396,Exit long,SHORT,2024-09-14 11:30,"60,291.5",11.844646,1715.1,0.24%,5333.64,0.75%,-908.48,-0.13%,-285868.5,0.24%
396,Entry long,LONG,2024-09-14 04:30,"60,146.7",11.844646,1715.1,0.24%,5333.64,0.75%,-908.48,-0.13%,-285868.5,0.24%
397,Exit short,Close entry(s) order SHORT,2024-09-15 00:00,"59,945.5",11.844646,4098.25,0.57%,8454.71,1.18%,0,0.00%,-281770.25,0.57%
397,Entry short,SHORT,2024-09-14 11:30,"60,291.5",11.844646,4098.25,0.57%,8454.71,1.18%,0,0.00%,-281770.25,0.57%
398,Exit long,SHORT,2024-09-16 17:30,"58,577.3",12.162974,-5755.52,-0.80%,452.46,0.06%,-7138.45,-0.99%,-287525.78,-0.80%
398,Entry long,LONG,2024-09-16 15:30,"59,050.5",12.162974,-5755.52,-0.80%,452.46,0.06%,-7138.45,-0.99%,-287525.78,-0.80%
399,Exit short,Close entry(s) order SHORT,2024-09-17 07:00,"58,187.0",12.162974,4747.21,0.67%,13756.32,1.93%,-2933.71,-0.41%,-282778.56,0.67%
399,Entry short,SHORT,2024-09-16 17:30,"58,577.3",12.162974,4747.21,0.67%,13756.32,1.93%,-2933.71,-0.41%,-282778.56,0.67%
400,Exit long,SHORT,2024-09-18 04:00,"60,087.6",12.225066,17353.48,2.42%,32725.28,4.56%,-832.53,-0.12%,-265425.1,2.42%
400,Entry long,LONG,2024-09-17 15:00,"58,668.1",12.225066,17353.48,2.42%,32725.28,4.56%,-832.53,-0.12%,-265425.1,2.42%
401,Exit short,Close entry(s) order SHORT,2024-09-18 10:30,"60,578.9",12.225066,-6006.17,-0.82%,3051.38,0.42%,-6863.15,-0.93%,-271431.25,-0.82%
401,Entry short,SHORT,2024-09-18 04:00,"60,087.6",12.225066,-6006.17,-0.82%,3051.38,0.42%,-6863.15,-0.93%,-271431.25,-0.82%
402,Exit long,SHORT,2024-09-20 05:00,"62,849.2",12.146881,34853.05,4.78%,46767.92,6.42%,-6679.57,-0.92%,-236578.22,4.78%
402,Entry long,LONG,2024-09-19 01:00,"59,979.9",12.146881,34853.05,4.78%,46767.92,6.42%,-6679.57,-0.92%,-236578.22,4.78%
403,Exit short,Close entry(s) order SHORT,2024-09-20 10:30,"63,242.3",12.146881,-4774.94,-0.63%,3279.66,0.43%,-5984.77,-0.78%,-241353.16,-0.63%
403,Entry short,SHORT,2024-09-20 05:00,"62,849.2",12.146881,-4774.94,-0.63%,3279.66,0.43%,-5984.77,-0.78%,-241353.16,-0.63%
404,Exit long,SHORT,2024-09-25 10:30,"64,250.0",11.752491,-3550.43,-0.47%,2913.44,0.38%,-7006.83,-0.92%,-244903.58,-0.47%
404,Entry long,LONG,2024-09-25 06:00,"64,552.1",11.752491,-3550.43,-0.47%,2913.44,0.38%,-7006.83,-0.92%,-244903.58,-0.47%
405,Exit short,LONG,2024-09-25 22:30,"63,772.0",11.752473,5617.68,0.74%,11832.39,1.57%,-2154.23,-0.29%,-239285.89,0.74%
405,Entry short,SHORT,2024-09-25 10:30,"64,250.0",11.752473,5617.68,0.74%,11832.39,1.57%,-2154.23,-0.29%,-239285.89,0.74%
406,Exit long,Close entry(s) order LONG,2024-09-25 23:00,"63,470.1",11.928653,-3601.26,-0.47%,811.15,0.11%,-4222.74,-0.56%,-242887.16,-0.47%
406,Entry long,LONG,2024-09-25 22:30,"63,772.0",11.928653,-3601.26,-0.47%,811.15,0.11%,-4222.74,-0.56%,-242887.16,-0.47%
407,Exit short,LONG,2024-09-26 10:30,"63,279.8",11.988814,-1544.16,-0.20%,6193.42,0.82%,-4583.32,-0.61%,-244431.31,-0.20%
407,Entry short,SHORT,2024-09-26 03:00,"63,151.0",11.988814,-1544.16,-0.20%,6193.42,0.82%,-4583.32,-0.61%,-244431.31,-0.20%
408,Exit long,SHORT,2024-09-27 05:30,"64,954.7",11.940124,19998.51,2.65%,30091.5,3.98%,-94.33,-0.01%,-224432.8,2.65%
408,Entry long,LONG,2024-09-26 10:30,"63,279.8",11.940124,19998.51,2.65%,30091.5,3.98%,-94.33,-0.01%,-224432.8,2.65%
409,Exit short,LONG,2024-09-27 07:00,"65,139.1",11.940124,-2201.76,-0.28%,3041.15,0.39%,-2525.34,-0.33%,-226634.56,-0.28%
409,Entry short,SHORT,2024-09-27 05:30,"64,954.7",11.940124,-2201.76,-0.28%,3041.15,0.39%,-2525.34,-0.33%,-226634.56,-0.28%
410,Exit long,SHORT,2024-09-27 10:00,"64,854.5",11.872486,-3378.91,-0.44%,2503.91,0.32%,-4109.07,-0.53%,-230013.47,-0.44%
410,Entry long,LONG,2024-09-27 07:00,"65,139.1",11.872486,-3378.91,-0.44%,2503.91,0.32%,-4109.07,-0.53%,-230013.47,-0.44%
411,Exit short,LONG,2024-09-27 11:30,"65,290.8",11.872522,-5179.98,-0.67%,789.52,0.10%,-6877.75,-0.89%,-235193.45,-0.67%
411,Entry short,SHORT,2024-09-27 10:00,"64,854.5",11.872522,-5179.98,-0.67%,789.52,0.10%,-6877.75,-0.89%,-235193.45,-0.67%
412,Exit long,Close entry(s) order LONG,2024-09-27 19:30,"65,425.5",11.713848,1577.86,0.21%,7933.79,1.04%,-2574.7,-0.34%,-233615.6,0.21%
412,Entry long,LONG,2024-09-27 11:30,"65,290.8",11.713848,1577.86,0.21%,7933.79,1.04%,-2574.7,-0.34%,-233615.6,0.21%
413,Exit short,LONG,2024-10-01 04:30,"63,767.0",12.026639,-518.35,-0.07%,8270.72,1.08%,-2896.01,-0.38%,-234133.95,-0.07%
413,Entry short,SHORT,2024-09-30 22:00,"63,723.9",12.026639,-518.35,-0.07%,8270.72,1.08%,-2896.01,-0.38%,-234133.95,-0.07%
414,Exit long,SHORT,2024-10-01 07:00,"63,309.0",12.01042,-5500.77,-0.72%,434.78,0.06%,-11313.81,-1.48%,-239634.72,-0.72%
414,Entry long,LONG,2024-10-01 04:30,"63,767.0",12.01042,-5500.77,-0.72%,434.78,0.06%,-11313.81,-1.48%,-239634.72,-0.72%
415,Exit short,LONG,2024-10-01 08:30,"63,559.0",12.010382,-3002.6,-0.39%,3711.21,0.49%,-3825.31,-0.50%,-242637.31,-0.39%
415,Entry short,SHORT,2024-10-01 07:00,"63,309.0",12.010382,-3002.6,-0.39%,3711.21,0.49%,-3825.31,-0.50%,-242637.31,-0.39%
416,Exit long,Close entry(s) order LONG,2024-10-01 20:00,"63,644.1",11.915862,1014.04,0.13%,6358.3,0.84%,-4873.59,-0.64%,-241623.28,0.13%
416,Entry long,LONG,2024-10-01 08:30,"63,559.0",11.915862,1014.04,0.13%,6358.3,0.84%,-4873.59,-0.64%,-241623.28,0.13%
417,Exit long,SHORT,2024-10-02 13:00,"61,466.7",12.310371,-1698.83,-0.22%,3120.68,0.41%,-3443.21,-0.45%,-243322.11,-0.22%
417,Entry long,LONG,2024-10-02 09:30,"61,604.7",12.310371,-1698.83,-0.22%,3120.68,0.41%,-3443.21,-0.45%,-243322.11,-0.22%
418,Exit short,Close entry(s) order SHORT,2024-10-02 14:00,"61,672.9",12.310371,-2538.4,-0.34%,1682.83,0.22%,-3647.56,-0.48%,-245860.5,-0.34%
418,Entry short,SHORT,2024-10-02 13:00,"61,466.7",12.310371,-2538.4,-0.34%,1682.83,0.22%,-3647.56,-0.48%,-245860.5,-0.34%
419,Exit short,Close entry(s) order SHORT,2024-10-03 09:00,"60,999.9",12.273167,5477.51,0.73%,18548.44,2.46%,-11153.85,-1.48%,-240382.98,0.73%
419,Entry short,SHORT,2024-10-02 17:30,"61,446.2",12.273167,5477.51,0.73%,18548.44,2.46%,-11153.85,-1.48%,-240382.98,0.73%
420,Exit long,Close entry(s) order LONG,2024-10-05 09:30,"61,996.9",12.282971,1887.89,0.25%,7540.52,0.99%,-2852.11,-0.38%,-238495.1,0.25%
420,Entry long,LONG,2024-10-04 23:00,"61,843.2",12.282971,1887.89,0.25%,7540.52,0.99%,-2852.11,-0.38%,-238495.1,0.25%
421,Exit short,Close entry(s) order SHORT,2024-10-07 06:30,"62,784.1",12.184097,-3462.72,-0.45%,516.61,0.07%,-4673.82,-0.61%,-241957.81,-0.45%
421,Entry short,SHORT,2024-10-07 05:30,"62,499.9",12.184097,-3462.72,-0.45%,516.61,0.07%,-4673.82,-0.61%,-241957.81,-0.45%
422,Exit short,Close entry(s) order SHORT,2024-10-07 14:00,"63,667.1",11.965843,-3789.58,-0.50%,823.25,0.11%,-4061.21,-0.54%,-245747.4,-0.50%
422,Entry short,SHORT,2024-10-07 13:00,"63,350.4",11.965843,-3789.58,-0.50%,823.25,0.11%,-4061.21,-0.54%,-245747.4,-0.50%
423,Exit short,LONG,2024-10-07 15:30,"63,580.8",11.87919,-1035.87,-0.14%,1059.62,0.14%,-1905.42,-0.25%,-246783.27,-0.14%
423,Entry short,SHORT,2024-10-07 14:30,"63,493.6",11.87919,-1035.87,-0.14%,1059.62,0.14%,-1905.42,-0.25%,-246783.27,-0.14%
424,Exit long,SHORT,2024-10-07 16:30,"63,100.0",11.846606,-5695.85,-0.76%,1175.18,0.16%,-5814.31,-0.77%,-252479.11,-0.76%
424,Entry long,LONG,2024-10-07 15:30,"63,580.8",11.846606,-5695.85,-0.76%,1175.18,0.16%,-5814.31,-0.77%,-252479.11,-0.76%
425,Exit short,LONG,2024-10-07 22:30,"63,731.3",11.846606,-7478.76,-1.00%,5663.86,0.76%,-15971.59,-2.14%,-259957.88,-1.00%
425,Entry short,SHORT,2024-10-07 16:30,"63,100.0",11.846606,-7478.76,-1.00%,5663.86,0.76%,-15971.59,-2.14%,-259957.88,-1.00%
426,Exit long,Close entry(s) order LONG,2024-10-07 23:00,"63,620.1",11.61191,-1291.24,-0.17%,1660.5,0.22%,-2274.77,-0.31%,-261249.12,-0.17%
426,Entry long,LONG,2024-10-07 22:30,"63,731.3",11.61191,-1291.24,-0.17%,1660.5,0.22%,-2274.77,-0.31%,-261249.12,-0.17%
427,Exit long,SHORT,2024-10-08 13:30,"62,238.0",11.780525,-5554.52,-0.75%,515.99,0.07%,-6473.4,-0.88%,-266803.62,-0.75%
427,Entry long,LONG,2024-10-08 11:30,"62,709.5",11.780525,-5554.52,-0.75%,515.99,0.07%,-6473.4,-0.88%,-266803.62,-0.75%
428,Exit short,LONG,2024-10-08 16:30,"62,410.0",11.780525,-2026.25,-0.28%,3498.82,0.48%,-2952.2,-0.40%,-268829.88,-0.28%
428,Entry short,SHORT,2024-10-08 13:30,"62,238.0",11.780525,-2026.25,-0.28%,3498.82,0.48%,-2952.2,-0.40%,-268829.88,-0.28%
429,Exit long,Close entry(s) order LONG,2024-10-09 16:00,"62,125.7",11.715592,-3330.74,-0.46%,9005.78,1.23%,-6724.75,-0.92%,-272160.62,-0.46%
429,Entry long,LONG,2024-10-08 16:30,"62,410.0",11.715592,-3330.74,-0.46%,9005.78,1.23%,-6724.75,-0.92%,-272160.62,-0.46%
430,Exit long,SHORT,2024-10-10 16:30,"60,638.0",11.950639,-3176.48,-0.44%,2680.53,0.37%,-3630.6,-0.50%,-275337.12,-0.44%
430,Entry long,LONG,2024-10-10 11:30,"60,903.8",11.950639,-3176.48,-0.44%,2680.53,0.37%,-3630.6,-0.50%,-275337.12,-0.44%
431,Exit short,Close entry(s) order SHORT,2024-10-10 19:00,"61,235.9",11.950639,-7145.29,-0.99%,68.12,0.01%,-7875.47,-1.09%,-282482.4,-0.99%
431,Entry short,SHORT,2024-10-10 16:30,"60,638.0",11.950639,-7145.29,-0.99%,68.12,0.01%,-7875.47,-1.09%,-282482.4,-0.99%
432,Exit long,Close entry(s) order LONG,2024-10-11 08:30,"60,111.2",11.900473,-2167.08,-0.30%,436.75,0.06%,-2575.26,-0.36%,-284649.47,-0.30%
432,Entry long,LONG,2024-10-11 07:00,"60,293.3",11.900473,-2167.08,-0.30%,436.75,0.06%,-2575.26,-0.36%,-284649.47,-0.30%
433,Exit long,SHORT,2024-10-11 16:00,"60,631.7",11.772739,-1549.29,-0.22%,1373.88,0.19%,-1705.87,-0.24%,-286198.78,-0.22%
433,Entry long,LONG,2024-10-11 14:00,"60,763.3",11.772739,-1549.29,-0.22%,1373.88,0.19%,-1705.87,-0.24%,-286198.78,-0.22%
434,Exit short,Close entry(s) order SHORT,2024-10-11 16:30,"60,800.1",11.772739,-1982.53,-0.28%,155.4,0.02%,-3839.09,-0.54%,-288181.28,-0.28%
434,Entry short,SHORT,2024-10-11 16:00,"60,631.7",11.772739,-1982.53,-0.28%,155.4,0.02%,-3839.09,-0.54%,-288181.28,-0.28%
435,Exit long,SHORT,2024-10-13 03:00,"62,966.2",11.660117,22374.6,3.14%,28162.68,3.96%,-993.44,-0.14%,-265806.7,3.14%
435,Entry long,LONG,2024-10-11 17:00,"61,047.3",11.660117,22374.6,3.14%,28162.68,3.96%,-993.44,-0.14%,-265806.7,3.14%
436,Exit short,Close entry(s) order SHORT,2024-10-13 03:30,"63,051.4",11.660117,-993.44,-0.14%,0,0.00%,-1422.53,-0.19%,-266800.12,-0.14%
436,Entry short,SHORT,2024-10-13 03:00,"62,966.2",11.660117,-993.44,-0.14%,0,0.00%,-1422.53,-0.19%,-266800.12,-0.14%
437,Exit long,SHORT,2024-10-13 09:00,"62,846.1",11.607269,-3728.25,-0.51%,2064.93,0.28%,-4671.93,-0.64%,-270528.4,-0.51%
437,Entry long,LONG,2024-10-13 04:30,"63,167.3",11.607269,-3728.25,-0.51%,2064.93,0.28%,-4671.93,-0.64%,-270528.4,-0.51%
438,Exit short,Close entry(s) order SHORT,2024-10-14 01:30,"62,524.5",11.607269,3732.9,0.51%,9588.77,1.31%,-1322.07,-0.18%,-266795.5,0.51%
438,Entry short,SHORT,2024-10-13 09:00,"62,846.1",11.607269,3732.9,0.51%,9588.77,1.31%,-1322.07,-0.18%,-266795.5,0.51%
439,Exit long,SHORT,2024-10-15 01:30,"65,844.1",11.349985,14126.19,1.93%,19164.45,2.61%,-3321.01,-0.45%,-252669.31,1.93%
439,Entry long,LONG,2024-10-14 15:00,"64,599.5",11.349985,14126.19,1.93%,19164.45,2.61%,-3321.01,-0.45%,-252669.31,1.93%
440,Exit short,Close entry(s) order SHORT,2024-10-15 02:30,"65,837.3",11.350002,77.18,0.01%,1699.1,0.23%,-2518.57,-0.34%,-252592.12,0.01%
440,Entry short,SHORT,2024-10-15 01:30,"65,844.1",11.350002,77.18,0.01%,1699.1,0.23%,-2518.57,-0.34%,-252592.12,0.01%
441,Exit long,SHORT,2024-10-15 10:00,"65,740.0",11.309505,-3919.87,-0.52%,5048.56,0.68%,-4621.06,-0.62%,-256512,-0.52%
441,Entry long,LONG,2024-10-15 05:30,"66,086.6",11.309505,-3919.87,-0.52%,5048.56,0.68%,-4621.06,-0.62%,-256512,-0.52%
442,Exit short,LONG,2024-10-15 16:00,"65,733.0",11.309522,79.17,0.01%,6106.01,0.82%,-1118.51,-0.15%,-256432.83,0.01%
442,Entry short,SHORT,2024-10-15 10:00,"65,740.0",11.309522,79.17,0.01%,6106.01,0.82%,-1118.51,-0.15%,-256432.83,0.01%
443,Exit long,Close entry(s) order LONG,2024-10-15 19:00,"65,385.3",11.311931,-3933.16,-0.53%,264.7,0.04%,-5407.1,-0.73%,-260365.98,-0.53%
443,Entry long,LONG,2024-10-15 16:00,"65,733.0",11.311931,-3933.16,-0.53%,264.7,0.04%,-5407.1,-0.73%,-260365.98,-0.53%
444,Exit short,LONG,2024-10-21 12:30,"69,134.9",10.728973,-2113.61,-0.29%,1673.72,0.23%,-2812.06,-0.38%,-262479.6,-0.29%
444,Entry short,SHORT,2024-10-21 11:00,"68,937.9",10.728973,-2113.61,-0.29%,1673.72,0.23%,-2812.06,-0.38%,-262479.6,-0.29%
445,Exit long,Close entry(s) order LONG,2024-10-21 15:00,"68,519.3",10.667845,-6567.13,-0.89%,264.56,0.04%,-7114.39,-0.96%,-269046.72,-0.89%
445,Entry long,LONG,2024-10-21 12:30,"69,134.9",10.667845,-6567.13,-0.89%,264.56,0.04%,-7114.39,-0.96%,-269046.72,-0.89%
446,Exit short,LONG,2024-10-22 04:00,"67,730.0",10.760643,2135.99,0.29%,11434.26,1.56%,-220.59,-0.03%,-266910.75,0.29%
446,Entry short,SHORT,2024-10-21 20:30,"67,928.5",10.760643,2135.99,0.29%,11434.26,1.56%,-220.59,-0.03%,-266910.75,0.29%
447,Exit long,SHORT,2024-10-22 07:00,"67,368.7",10.8237,-3910.6,-0.53%,2147.42,0.29%,-4206.09,-0.57%,-270821.34,-0.53%
447,Entry long,LONG,2024-10-22 04:00,"67,730.0",10.8237,-3910.6,-0.53%,2147.42,0.29%,-4206.09,-0.57%,-270821.34,-0.53%
448,Exit short,LONG,2024-10-22 11:30,"67,461.9",10.8237,-1008.77,-0.14%,9007.48,1.24%,-3456.01,-0.47%,-271830.1,-0.14%
448,Entry short,SHORT,2024-10-22 07:00,"67,368.7",10.8237,-1008.77,-0.14%,9007.48,1.24%,-3456.01,-0.47%,-271830.1,-0.14%
449,Exit long,SHORT,2024-10-22 15:30,"67,023.7",10.793794,-4729.84,-0.65%,3486.4,0.48%,-5115.18,-0.70%,-276559.94,-0.65%
449,Entry long,LONG,2024-10-22 11:30,"67,461.9",10.793794,-4729.84,-0.65%,3486.4,0.48%,-5115.18,-0.70%,-276559.94,-0.65%
450,Exit short,Close entry(s) order SHORT,2024-10-23 03:00,"67,466.2",10.793794,-4776.25,-0.66%,4433.01,0.61%,-7494.13,-1.04%,-281336.2,-0.66%
450,Entry short,SHORT,2024-10-22 15:30,"67,023.7",10.793794,-4776.25,-0.66%,4433.01,0.61%,-7494.13,-1.04%,-281336.2,-0.66%
451,Exit short,LONG,2024-10-25 10:30,"68,147.3",10.571601,-1762.29,-0.25%,1909.23,0.27%,-2492.78,-0.35%,-283098.5,-0.25%
451,Entry short,SHORT,2024-10-25 08:30,"67,980.6",10.571601,-1762.29,-0.25%,1909.23,0.27%,-2492.78,-0.35%,-283098.5,-0.25%
452,Exit long,Close entry(s) order LONG,2024-10-25 11:30,"67,685.9",10.519881,-4853.87,-0.68%,1.05,0.00%,-4940.14,-0.69%,-287952.38,-0.68%
452,Entry long,LONG,2024-10-25 10:30,"68,147.3",10.519881,-4853.87,-0.68%,1.05,0.00%,-4940.14,-0.69%,-287952.38,-0.68%
453,Exit short,LONG,2024-10-26 11:00,"66,885.8",10.82177,-11774.09,-1.65%,1154.68,0.16%,-13184.16,-1.85%,-299726.44,-1.65%
453,Entry short,SHORT,2024-10-26 06:30,"65,797.8",10.82177,-11774.09,-1.65%,1154.68,0.16%,-13184.16,-1.85%,-299726.44,-1.65%
454,Exit long,SHORT,2024-10-26 20:00,"67,015.9",10.469721,1362.11,0.19%,3813.07,0.54%,-1630.14,-0.23%,-298364.34,0.19%
454,Entry long,LONG,2024-10-26 11:00,"66,885.8",10.469721,1362.11,0.19%,3813.07,0.54%,-1630.14,-0.23%,-298364.34,0.19%
455,Exit short,Close entry(s) order SHORT,2024-10-26 20:30,"67,043.8",10.469689,-292.1,-0.04%,1952.6,0.28%,-524.53,-0.07%,-298656.44,-0.04%
455,Entry short,SHORT,2024-10-26 20:00,"67,015.9",10.469689,-292.1,-0.04%,1952.6,0.28%,-524.53,-0.07%,-298656.44,-0.04%
456,Exit short,LONG,2024-10-27 00:30,"67,019.8",10.488995,-1626.84,-0.23%,1643.63,0.23%,-1766.35,-0.25%,-300283.28,-0.23%
456,Entry short,SHORT,2024-10-26 21:00,"66,864.7",10.488995,-1626.84,-0.23%,1643.63,0.23%,-1766.35,-0.25%,-300283.28,-0.23%
457,Exit long,Close entry(s) order LONG,2024-10-27 08:00,"66,991.7",10.440478,-293.38,-0.04%,4491.49,0.64%,-933.38,-0.13%,-300576.66,-0.04%
457,Entry long,LONG,2024-10-27 00:30,"67,019.8",10.440478,-293.38,-0.04%,4491.49,0.64%,-933.38,-0.13%,-300576.66,-0.04%
458,Exit short,Close entry(s) order SHORT,2024-10-28 14:30,"68,582.1",10.310625,-7701.01,-1.10%,2587.97,0.37%,-8566.07,-1.22%,-308277.66,-1.10%
458,Entry short,SHORT,2024-10-28 08:00,"67,835.2",10.310625,-7701.01,-1.10%,2587.97,0.37%,-8566.07,-1.22%,-308277.66,-1.10%
459,Exit long,SHORT,2024-10-28 23:00,"68,459.1",10.066027,-2611.13,-0.38%,5572.55,0.81%,-3300.65,-0.48%,-310888.78,-0.38%
459,Entry long,LONG,2024-10-28 17:30,"68,718.5",10.066027,-2611.13,-0.38%,5572.55,0.81%,-3300.65,-0.48%,-310888.78,-0.38%
460,Exit short,LONG,2024-10-29 01:30,"68,884.8",10.066027,-4285.11,-0.62%,353.32,0.05%,-7610.92,-1.10%,-315173.9,-0.62%
460,Entry short,SHORT,2024-10-28 23:00,"68,459.1",10.066027,-4285.11,-0.62%,353.32,0.05%,-7610.92,-1.10%,-315173.9,-0.62%
461,Exit long,SHORT,2024-10-30 08:30,"72,155.7",9.941585,32517.93,4.75%,47473.06,6.93%,-721.76,-0.11%,-282655.97,4.75%
461,Entry long,LONG,2024-10-29 01:30,"68,884.8",9.941585,32517.93,4.75%,47473.06,6.93%,-721.76,-0.11%,-282655.97,4.75%
462,Exit short,Close entry(s) order SHORT,2024-10-31 04:00,"72,868.0",9.941612,-7081.41,-0.99%,7073.46,0.99%,-7087.37,-0.99%,-289737.38,-0.99%
462,Entry short,SHORT,2024-10-30 08:30,"72,155.7",9.941612,-7081.41,-0.99%,7073.46,0.99%,-7087.37,-0.99%,-289737.38,-0.99%
463,Exit short,LONG,2024-11-01 18:00,"70,000.0",10.257966,-7796.05,-1.10%,1426.88,0.20%,-9601.46,-1.35%,-297533.44,-1.10%
463,Entry short,SHORT,2024-11-01 14:00,"69,240.0",10.257966,-7796.05,-1.10%,1426.88,0.20%,-9601.46,-1.35%,-297533.44,-1.10%
464,Exit long,SHORT,2024-11-02 02:00,"69,175.4",10.035265,-8275.08,-1.18%,16558.19,2.36%,-9674,-1.38%,-305808.53,-1.18%
464,Entry long,LONG,2024-11-01 18:00,"70,000.0",10.035265,-8275.08,-1.18%,16558.19,2.36%,-9674,-1.38%,-305808.53,-1.18%
465,Exit short,LONG,2024-11-02 08:00,"69,671.4",10.035236,-4977.48,-0.72%,3541.43,0.51%,-5124.99,-0.74%,-310786,-0.72%
465,Entry short,SHORT,2024-11-02 02:00,"69,175.4",10.035236,-4977.48,-0.72%,3541.43,0.51%,-5124.99,-0.74%,-310786,-0.72%
466,Exit long,Close entry(s) order LONG,2024-11-02 11:30,"69,540.4",9.892351,-1295.9,-0.19%,2390.98,0.35%,-1647.08,-0.24%,-312081.9,-0.19%
466,Entry long,LONG,2024-11-02 08:00,"69,671.4",9.892351,-1295.9,-0.19%,2390.98,0.35%,-1647.08,-0.24%,-312081.9,-0.19%
467,Exit short,Close entry(s) order SHORT,2024-11-04 04:00,"68,951.9",10.057929,-5596.23,-0.81%,9543.97,1.39%,-5778.28,-0.84%,-317678.12,-0.81%
467,Entry short,SHORT,2024-11-03 15:00,"68,395.5",10.057929,-5596.23,-0.81%,9543.97,1.39%,-5778.28,-0.84%,-317678.12,-0.81%
468,Exit long,SHORT,2024-11-07 11:00,"75,062.8",9.808337,53920.35,7.90%,67232.23,9.85%,-3031.76,-0.44%,-263757.78,7.90%
468,Entry long,LONG,2024-11-06 06:00,"69,565.4",9.808337,53920.35,7.90%,67232.23,9.85%,-3031.76,-0.44%,-263757.78,7.90%
469,Exit short,Close entry(s) order SHORT,2024-11-07 15:30,"75,060.1",9.80835,26.48,0.00%,6010.56,0.82%,-1228.01,-0.17%,-263731.28,0.00%
469,Entry short,SHORT,2024-11-07 11:00,"75,062.8",9.80835,26.48,0.00%,6010.56,0.82%,-1228.01,-0.17%,-263731.28,0.00%
470,Exit long,SHORT,2024-11-11 04:00,"79,015.6",9.287679,-2397.15,-0.33%,17881.57,2.43%,-5328.34,-0.72%,-266128.44,-0.33%
470,Entry long,LONG,2024-11-10 12:00,"79,273.7",9.287679,-2397.15,-0.33%,17881.57,2.43%,-5328.34,-0.72%,-266128.44,-0.33%
471,Exit short,LONG,2024-11-11 06:00,"80,683.6",9.287679,-15491.85,-2.11%,4331.77,0.59%,-24929.99,-3.40%,-281620.28,-2.11%
471,Entry short,SHORT,2024-11-11 04:00,"79,015.6",9.287679,-15491.85,-2.11%,4331.77,0.59%,-24929.99,-3.40%,-281620.28,-2.11%
472,Exit long,SHORT,2024-11-11 15:30,"81,111.3",8.903642,3808.09,0.53%,11227.49,1.56%,-6280.63,-0.87%,-277812.2,0.53%
472,Entry long,LONG,2024-11-11 06:00,"80,683.6",8.903642,3808.09,0.53%,11227.49,1.56%,-6280.63,-0.87%,-277812.2,0.53%
473,Exit short,Close entry(s) order SHORT,2024-11-11 16:00,"81,270.9",8.903664,-1421.02,-0.20%,531.55,0.07%,-2647.95,-0.37%,-279233.22,-0.20%
473,Entry short,SHORT,2024-11-11 15:30,"81,111.3",8.903664,-1421.02,-0.20%,531.55,0.07%,-2647.95,-0.37%,-279233.22,-0.20%
474,Exit long,SHORT,2024-11-12 17:00,"87,775.2",8.852779,56286.86,7.81%,76603.09,10.63%,-541.79,-0.08%,-222946.38,7.81%
474,Entry long,LONG,2024-11-11 16:30,"81,417.1",8.852779,56286.86,7.81%,76603.09,10.63%,-541.79,-0.08%,-222946.38,7.81%
475,Exit short,LONG,2024-11-13 02:00,"88,836.2",8.852769,-9392.79,-1.21%,23152.65,2.98%,-10199.27,-1.31%,-232339.16,-1.21%
475,Entry short,SHORT,2024-11-12 17:00,"87,775.2",8.852769,-9392.79,-1.21%,23152.65,2.98%,-10199.27,-1.31%,-232339.16,-1.21%
476,Exit long,Close entry(s) order LONG,2024-11-13 06:00,"88,631.5",8.641306,-1768.88,-0.23%,9365.45,1.22%,-10420.55,-1.36%,-234108.03,-0.23%
476,Entry long,LONG,2024-11-13 02:00,"88,836.2",8.641306,-1768.88,-0.23%,9365.45,1.22%,-10420.55,-1.36%,-234108.03,-0.23%
477,Exit short,Close entry(s) order SHORT,2024-11-14 09:00,"90,420.1",8.549284,-7134.38,-0.93%,2441.68,0.32%,-9216.13,-1.20%,-241242.4,-0.93%
477,Entry short,SHORT,2024-11-14 05:30,"89,585.6",8.549284,-7134.38,-0.93%,2441.68,0.32%,-9216.13,-1.20%,-241242.4,-0.93%
478,Exit long,Close entry(s) order LONG,2024-11-15 23:00,"88,485.5",8.614296,3482.76,0.46%,23248.26,3.06%,-8357.59,-1.10%,-237759.66,0.46%
478,Entry long,LONG,2024-11-15 09:30,"88,081.2",8.614296,3482.76,0.46%,23248.26,3.06%,-8357.59,-1.10%,-237759.66,0.46%
479,Exit short,Close entry(s) order SHORT,2024-11-16 16:00,"91,463.4",8.360346,-2425.34,-0.32%,811.79,0.11%,-2535.69,-0.33%,-240184.98,-0.32%
479,Entry short,SHORT,2024-11-16 15:00,"91,173.3",8.360346,-2425.34,-0.32%,811.79,0.11%,-2535.69,-0.33%,-240184.98,-0.32%
480,Exit long,SHORT,2024-11-16 18:30,"91,283.8",8.305804,-1629.6,-0.21%,1412.82,0.19%,-3059.86,-0.40%,-241814.58,-0.21%
480,Entry long,LONG,2024-11-16 17:30,"91,480.0",8.305804,-1629.6,-0.21%,1412.82,0.19%,-3059.86,-0.40%,-241814.58,-0.21%
481,Exit short,Close entry(s) order SHORT,2024-11-17 01:00,"90,967.1",8.305804,2630.45,0.35%,9666.3,1.27%,-835.56,-0.11%,-239184.14,0.35%
481,Entry short,SHORT,2024-11-16 18:30,"91,283.8",8.305804,2630.45,0.35%,9666.3,1.27%,-835.56,-0.11%,-239184.14,0.35%
